Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
149113,Flatscreen TV,1,300,02/10/19 16:45,"873 Pine St, Seattle, WA 98101"
149113,USB-C Charging Cable,1,11.95,02/10/19 16:45,"873 Pine St, Seattle, WA 98101"
149114,USB-C Charging Cable,1,11.95,02/23/19 18:11,"837 Walnut St, Seattle, WA 98101"
149115,USB-C Charging Cable,1,11.95,02/26/19 20:19,"743 Chestnut St, New York City, NY 10001"
149116,Apple Airpods Headphones,1,150,02/04/19 18:46,"139 Lincoln St, Seattle, WA 98101"
149117,Apple Airpods Headphones,1,150,02/24/19 00:32,"559 Lake St, New York City, NY 10001"
149118,Apple Airpods Headphones,1,150,02/17/19 17:25,"966 Dogwood St, Los Angeles, CA 90001"
149119,Apple Airpods Headphones,1,150,02/27/19 20:23,"175 13th St, San Francisco, CA 94016"
149120,Bose SoundSport Headphones,1,99.99,02/13/19 13:52,"174 6th St, Portland, ME 04101"
149121,AA Batteries (4-pack),2,3.84,02/04/19 12:49,"257 Center St, Boston, MA 02215"
149122,Wired Headphones,2,11.99,02/26/19 15:35,"737 4th St, Boston, MA 02215"
149123,USB-C Charging Cable,1,11.95,02/24/19 16:39,"654 Hill St, New York City, NY 10001"
149124,Macbook Pro Laptop,1,1700,02/26/19 16:00,"854 Willow St, Boston, MA 02215"
149125,34in Ultrawide Monitor,1,379.99,02/06/19 16:47,"172 13th St, Atlanta, GA 30301"
149126,USB-C Charging Cable,1,11.95,02/22/19 14:16,"813 Highland St, Boston, MA 02215"
149127,Lightning Charging Cable,1,14.95,02/09/19 11:56,"875 Meadow St, New York City, NY 10001"
149128,27in FHD Monitor,1,149.99,02/18/19 13:21,"283 Highland St, Los Angeles, CA 90001"
149129,Wired Headphones,1,11.99,02/15/19 18:36,"539 Park St, San Francisco, CA 94016"
149130,Flatscreen TV,1,300,02/19/19 22:38,"832 Main St, Los Angeles, CA 90001"
149131,Wired Headphones,1,11.99,02/10/19 18:42,"721 Jefferson St, San Francisco, CA 94016"
149132,Apple Airpods Headphones,1,150,02/13/19 14:52,"706 Washington St, Austin, TX 73301"
149133,Apple Airpods Headphones,1,150,02/11/19 14:50,"190 Dogwood St, Los Angeles, CA 90001"
149134,AAA Batteries (4-pack),1,2.99,02/02/19 06:31,"108 Cherry St, Seattle, WA 98101"
149135,AA Batteries (4-pack),2,3.84,02/22/19 14:12,"798 6th St, Atlanta, GA 30301"
149136,AAA Batteries (4-pack),1,2.99,02/19/19 23:51,"18 Highland St, New York City, NY 10001"
149137,Apple Airpods Headphones,1,150,02/13/19 03:17,"728 10th St, Atlanta, GA 30301"
149138,USB-C Charging Cable,1,11.95,02/13/19 21:06,"804 13th St, New York City, NY 10001"
149138,ThinkPad Laptop,1,999.99,02/13/19 21:06,"804 13th St, New York City, NY 10001"
149139,AAA Batteries (4-pack),2,2.99,02/05/19 00:11,"16 Chestnut St, New York City, NY 10001"
149140,Lightning Charging Cable,1,14.95,02/04/19 12:01,"881 Hickory St, Los Angeles, CA 90001"
149141,Lightning Charging Cable,1,14.95,02/18/19 12:26,"625 Madison St, Dallas, TX 75001"
149142,Bose SoundSport Headphones,1,99.99,02/22/19 16:06,"802 Cherry St, Austin, TX 73301"
149143,ThinkPad Laptop,1,999.99,02/25/19 18:28,"414 4th St, Los Angeles, CA 90001"
149144,Apple Airpods Headphones,1,150,02/25/19 21:48,"638 Church St, Dallas, TX 75001"
149144,USB-C Charging Cable,1,11.95,02/25/19 21:48,"638 Church St, Dallas, TX 75001"
149145,Apple Airpods Headphones,1,150,02/06/19 23:09,"48 Maple St, Boston, MA 02215"
149146,Apple Airpods Headphones,1,150,02/21/19 06:16,"578 13th St, Seattle, WA 98101"
149147,iPhone,1,700,02/03/19 11:49,"775 2nd St, Boston, MA 02215"
149148,27in 4K Gaming Monitor,1,389.99,02/03/19 20:29,"844 Hickory St, Portland, OR 97035"
149149,AA Batteries (4-pack),2,3.84,02/28/19 17:36,"576 10th St, Portland, ME 04101"
149150,Lightning Charging Cable,1,14.95,02/01/19 14:24,"283 2nd St, San Francisco, CA 94016"
149151,34in Ultrawide Monitor,1,379.99,02/25/19 11:25,"752 Cherry St, Los Angeles, CA 90001"
149152,Lightning Charging Cable,1,14.95,02/20/19 22:09,"310 Elm St, San Francisco, CA 94016"
149153,Wired Headphones,1,11.99,02/08/19 17:19,"795 Spruce St, Boston, MA 02215"
149154,iPhone,1,700,02/01/19 21:03,"443 7th St, San Francisco, CA 94016"
149155,iPhone,1,700,02/27/19 19:47,"922 4th St, Boston, MA 02215"
149156,Google Phone,1,600,02/07/19 21:45,"829 Hickory St, Dallas, TX 75001"
149157,AAA Batteries (4-pack),2,2.99,02/24/19 17:22,"683 Elm St, Atlanta, GA 30301"
,,,,,
149158,Lightning Charging Cable,1,14.95,02/16/19 11:51,"833 14th St, Los Angeles, CA 90001"
149159,34in Ultrawide Monitor,1,379.99,02/23/19 17:16,"269 Lake St, Atlanta, GA 30301"
149160,AA Batteries (4-pack),1,3.84,02/08/19 20:30,"969 Adams St, Los Angeles, CA 90001"
149161,AA Batteries (4-pack),1,3.84,02/18/19 08:01,"71 Hill St, Seattle, WA 98101"
149162,AAA Batteries (4-pack),1,2.99,02/14/19 21:12,"414 Walnut St, Seattle, WA 98101"
149163,USB-C Charging Cable,1,11.95,02/21/19 22:17,"874 Park St, Dallas, TX 75001"
149164,Lightning Charging Cable,1,14.95,02/23/19 11:17,"953 Main St, Seattle, WA 98101"
149165,LG Washing Machine,1,600.0,02/15/19 20:17,"601 Chestnut St, San Francisco, CA 94016"
149166,USB-C Charging Cable,1,11.95,02/06/19 16:16,"789 Main St, Atlanta, GA 30301"
149167,iPhone,1,700,02/05/19 19:15,"430 Forest St, San Francisco, CA 94016"
149167,Lightning Charging Cable,1,14.95,02/05/19 19:15,"430 Forest St, San Francisco, CA 94016"
149168,27in FHD Monitor,1,149.99,02/14/19 19:53,"280 Hill St, New York City, NY 10001"
149169,Wired Headphones,1,11.99,02/01/19 18:34,"84 Sunset St, Atlanta, GA 30301"
149170,Apple Airpods Headphones,1,150,02/08/19 12:42,"498 Wilson St, New York City, NY 10001"
149171,ThinkPad Laptop,1,999.99,02/12/19 10:28,"783 South St, New York City, NY 10001"
149172,34in Ultrawide Monitor,1,379.99,02/19/19 17:33,"486 Main St, Los Angeles, CA 90001"
149173,iPhone,1,700,02/17/19 16:02,"796 Cherry St, Atlanta, GA 30301"
149174,Macbook Pro Laptop,1,1700,02/04/19 17:54,"747 North St, San Francisco, CA 94016"
149175,Wired Headphones,1,11.99,02/12/19 12:41,"952 Highland St, Atlanta, GA 30301"
149176,Bose SoundSport Headphones,1,99.99,02/24/19 13:18,"48 14th St, Boston, MA 02215"
149176,34in Ultrawide Monitor,1,379.99,02/24/19 13:18,"48 14th St, Boston, MA 02215"
149177,USB-C Charging Cable,2,11.95,02/12/19 23:53,"24 Spruce St, New York City, NY 10001"
149178,Flatscreen TV,1,300,02/02/19 14:22,"857 River St, San Francisco, CA 94016"
149179,USB-C Charging Cable,1,11.95,02/22/19 23:08,"150 Walnut St, New York City, NY 10001"
149180,Bose SoundSport Headphones,1,99.99,02/26/19 11:16,"196 Hickory St, Los Angeles, CA 90001"
149181,Apple Airpods Headphones,1,150,02/09/19 17:06,"796 Main St, Austin, TX 73301"
149182,20in Monitor,1,109.99,02/25/19 17:15,"334 Main St, Dallas, TX 75001"
149183,20in Monitor,1,109.99,02/09/19 12:52,"983 Sunset St, San Francisco, CA 94016"
149184,Wired Headphones,1,11.99,02/27/19 16:29,"436 Jefferson St, San Francisco, CA 94016"
149185,USB-C Charging Cable,1,11.95,02/08/19 14:23,"651 Jackson St, Boston, MA 02215"
149186,Apple Airpods Headphones,1,150,02/19/19 07:45,"455 2nd St, San Francisco, CA 94016"
149187,Apple Airpods Headphones,1,150,02/01/19 20:36,"604 South St, San Francisco, CA 94016"
149188,USB-C Charging Cable,1,11.95,02/03/19 20:04,"906 Adams St, Austin, TX 73301"
149189,27in 4K Gaming Monitor,1,389.99,02/10/19 12:53,"370 Willow St, Atlanta, GA 30301"
149190,Wired Headphones,1,11.99,02/27/19 15:30,"782 Highland St, New York City, NY 10001"
149191,AAA Batteries (4-pack),3,2.99,02/22/19 20:51,"690 Meadow St, Atlanta, GA 30301"
149192,27in FHD Monitor,1,149.99,02/12/19 21:36,"371 Meadow St, New York City, NY 10001"
149193,AAA Batteries (4-pack),2,2.99,02/09/19 16:49,"274 Wilson St, San Francisco, CA 94016"
149194,20in Monitor,1,109.99,02/11/19 09:58,"801 Wilson St, Seattle, WA 98101"
149195,USB-C Charging Cable,2,11.95,02/18/19 07:58,"306 Spruce St, Los Angeles, CA 90001"
149196,ThinkPad Laptop,1,999.99,02/27/19 22:42,"34 South St, Los Angeles, CA 90001"
149197,Flatscreen TV,1,300,02/21/19 12:20,"378 10th St, San Francisco, CA 94016"
149198,27in 4K Gaming Monitor,1,389.99,02/14/19 07:58,"71 11th St, New York City, NY 10001"
149199,AA Batteries (4-pack),1,3.84,02/18/19 21:28,"716 West St, San Francisco, CA 94016"
149200,USB-C Charging Cable,1,11.95,02/13/19 18:15,"988 10th St, Portland, OR 97035"
149201,AA Batteries (4-pack),1,3.84,02/18/19 14:00,"771 6th St, New York City, NY 10001"
149202,27in FHD Monitor,1,149.99,02/04/19 09:33,"952 Adams St, San Francisco, CA 94016"
149203,iPhone,1,700,02/21/19 15:36,"370 Maple St, San Francisco, CA 94016"
149203,Lightning Charging Cable,1,14.95,02/21/19 15:36,"370 Maple St, San Francisco, CA 94016"
149204,Bose SoundSport Headphones,1,99.99,02/08/19 15:04,"144 Chestnut St, Los Angeles, CA 90001"
149205,AAA Batteries (4-pack),1,2.99,02/28/19 14:39,"399 Elm St, Los Angeles, CA 90001"
149206,Wired Headphones,1,11.99,02/21/19 12:55,"151 Cherry St, Los Angeles, CA 90001"
149207,Lightning Charging Cable,1,14.95,02/08/19 10:52,"140 Wilson St, New York City, NY 10001"
149208,USB-C Charging Cable,1,11.95,02/03/19 12:12,"475 Forest St, Los Angeles, CA 90001"
149209,Apple Airpods Headphones,1,150,02/19/19 09:16,"398 Ridge St, Los Angeles, CA 90001"
149210,USB-C Charging Cable,1,11.95,02/22/19 10:58,"585 14th St, Boston, MA 02215"
149211,Apple Airpods Headphones,1,150,02/10/19 08:03,"853 4th St, San Francisco, CA 94016"
149212,Bose SoundSport Headphones,1,99.99,02/04/19 14:46,"885 Main St, Atlanta, GA 30301"
149213,AAA Batteries (4-pack),1,2.99,02/20/19 18:36,"617 Main St, Atlanta, GA 30301"
149214,AAA Batteries (4-pack),1,2.99,02/25/19 14:06,"666 Park St, Boston, MA 02215"
149215,34in Ultrawide Monitor,1,379.99,02/07/19 22:55,"372 Sunset St, San Francisco, CA 94016"
149216,AAA Batteries (4-pack),2,2.99,02/12/19 10:42,"986 6th St, Los Angeles, CA 90001"
149217,USB-C Charging Cable,1,11.95,02/21/19 11:39,"695 2nd St, Seattle, WA 98101"
149218,iPhone,1,700,02/02/19 17:32,"339 Ridge St, New York City, NY 10001"
149219,USB-C Charging Cable,2,11.95,02/18/19 13:21,"691 Cherry St, New York City, NY 10001"
149220,Lightning Charging Cable,2,14.95,02/19/19 02:28,"44 1st St, San Francisco, CA 94016"
149221,AAA Batteries (4-pack),3,2.99,02/17/19 17:15,"688 Church St, Los Angeles, CA 90001"
149222,AAA Batteries (4-pack),2,2.99,02/02/19 09:45,"159 1st St, Seattle, WA 98101"
149223,Bose SoundSport Headphones,1,99.99,02/16/19 12:42,"36 Main St, Los Angeles, CA 90001"
149224,AAA Batteries (4-pack),2,2.99,02/07/19 15:44,"673 Highland St, Seattle, WA 98101"
149225,Wired Headphones,1,11.99,02/03/19 21:00,"172 12th St, San Francisco, CA 94016"
149226,AA Batteries (4-pack),2,3.84,02/09/19 23:26,"228 Spruce St, San Francisco, CA 94016"
149227,Wired Headphones,1,11.99,02/06/19 18:35,"644 West St, Seattle, WA 98101"
149228,20in Monitor,1,109.99,02/21/19 13:47,"154 Sunset St, San Francisco, CA 94016"
149229,iPhone,1,700,02/12/19 15:44,"753 Park St, Atlanta, GA 30301"
149230,AA Batteries (4-pack),2,3.84,02/02/19 15:10,"902 West St, Seattle, WA 98101"
149231,Google Phone,1,600,02/15/19 20:48,"36 7th St, Portland, ME 04101"
149232,Bose SoundSport Headphones,1,99.99,02/17/19 15:05,"572 8th St, San Francisco, CA 94016"
149233,Lightning Charging Cable,1,14.95,02/04/19 14:00,"160 Meadow St, Atlanta, GA 30301"
149234,Wired Headphones,1,11.99,02/17/19 17:43,"626 Lincoln St, Los Angeles, CA 90001"
149235,Apple Airpods Headphones,1,150,02/20/19 18:26,"65 Spruce St, San Francisco, CA 94016"
149236,AAA Batteries (4-pack),2,2.99,02/16/19 15:37,"624 Wilson St, Los Angeles, CA 90001"
149237,USB-C Charging Cable,1,11.95,02/04/19 09:40,"328 Spruce St, Austin, TX 73301"
149238,AA Batteries (4-pack),2,3.84,02/01/19 11:17,"718 Adams St, San Francisco, CA 94016"
149239,AA Batteries (4-pack),4,3.84,02/09/19 13:58,"244 Washington St, Boston, MA 02215"
149240,Lightning Charging Cable,1,14.95,02/23/19 14:02,"925 Walnut St, Atlanta, GA 30301"
149241,AA Batteries (4-pack),1,3.84,02/09/19 16:09,"856 13th St, Atlanta, GA 30301"
149242,AAA Batteries (4-pack),2,2.99,02/05/19 12:51,"495 Lakeview St, Seattle, WA 98101"
149243,Lightning Charging Cable,1,14.95,02/01/19 17:48,"193 Ridge St, Los Angeles, CA 90001"
149244,AA Batteries (4-pack),1,3.84,02/25/19 06:56,"15 Lake St, Los Angeles, CA 90001"
149245,USB-C Charging Cable,1,11.95,02/28/19 15:49,"691 Dogwood St, Los Angeles, CA 90001"
149246,AAA Batteries (4-pack),4,2.99,02/11/19 17:07,"545 Sunset St, Portland, ME 04101"
149247,27in 4K Gaming Monitor,1,389.99,02/04/19 20:30,"694 1st St, New York City, NY 10001"
149248,ThinkPad Laptop,1,999.99,02/07/19 10:35,"548 7th St, Portland, ME 04101"
149249,AAA Batteries (4-pack),2,2.99,02/27/19 18:07,"385 Pine St, Portland, OR 97035"
149250,USB-C Charging Cable,1,11.95,02/08/19 20:56,"713 Johnson St, San Francisco, CA 94016"
149251,USB-C Charging Cable,1,11.95,02/24/19 22:46,"904 Johnson St, New York City, NY 10001"
149252,Lightning Charging Cable,1,14.95,02/22/19 11:54,"828 Sunset St, Portland, OR 97035"
149253,iPhone,1,700,02/15/19 06:51,"376 River St, San Francisco, CA 94016"
149254,Lightning Charging Cable,1,14.95,02/14/19 06:50,"534 Ridge St, Atlanta, GA 30301"
149255,Wired Headphones,1,11.99,02/01/19 09:56,"386 12th St, San Francisco, CA 94016"
149256,Macbook Pro Laptop,1,1700,02/28/19 22:43,"544 South St, San Francisco, CA 94016"
149257,AA Batteries (4-pack),1,3.84,02/19/19 12:56,"703 Adams St, Los Angeles, CA 90001"
149258,AA Batteries (4-pack),2,3.84,02/15/19 07:33,"625 12th St, Seattle, WA 98101"
149259,Google Phone,1,600,02/07/19 11:33,"236 Main St, San Francisco, CA 94016"
149260,27in 4K Gaming Monitor,1,389.99,02/25/19 14:03,"702 Lake St, Los Angeles, CA 90001"
149261,AA Batteries (4-pack),1,3.84,02/09/19 10:40,"103 Ridge St, San Francisco, CA 94016"
149262,Wired Headphones,1,11.99,02/17/19 11:54,"388 Cherry St, Dallas, TX 75001"
149263,Wired Headphones,1,11.99,02/25/19 14:21,"547 South St, San Francisco, CA 94016"
149264,Apple Airpods Headphones,1,150,02/16/19 12:27,"109 Ridge St, New York City, NY 10001"
149265,ThinkPad Laptop,1,999.99,02/18/19 15:33,"806 5th St, Portland, ME 04101"
149266,Bose SoundSport Headphones,1,99.99,02/14/19 15:14,"805 West St, Portland, OR 97035"
149267,34in Ultrawide Monitor,1,379.99,03/01/19 01:13,"465 14th St, Atlanta, GA 30301"
149268,Lightning Charging Cable,1,14.95,02/18/19 12:40,"790 Hickory St, Atlanta, GA 30301"
149269,Apple Airpods Headphones,1,150,02/09/19 18:01,"862 Dogwood St, Atlanta, GA 30301"
149270,AA Batteries (4-pack),2,3.84,02/21/19 15:40,"368 Adams St, New York City, NY 10001"
149271,Wired Headphones,1,11.99,02/22/19 16:31,"280 Center St, San Francisco, CA 94016"
149272,ThinkPad Laptop,1,999.99,02/27/19 16:46,"561 Walnut St, Boston, MA 02215"
149273,AAA Batteries (4-pack),1,2.99,02/13/19 10:58,"476 5th St, Boston, MA 02215"
149274,20in Monitor,1,109.99,02/15/19 09:13,"459 5th St, New York City, NY 10001"
149275,Bose SoundSport Headphones,1,99.99,02/21/19 10:10,"213 Cherry St, New York City, NY 10001"
149276,Wired Headphones,1,11.99,02/05/19 18:59,"614 Cherry St, Portland, ME 04101"
149277,Wired Headphones,2,11.99,02/12/19 21:26,"736 Pine St, New York City, NY 10001"
149278,27in FHD Monitor,1,149.99,02/04/19 09:45,"84 West St, Atlanta, GA 30301"
149279,34in Ultrawide Monitor,1,379.99,02/11/19 16:52,"395 Main St, Los Angeles, CA 90001"
149280,Apple Airpods Headphones,1,150,02/14/19 09:57,"223 10th St, Boston, MA 02215"
149281,USB-C Charging Cable,1,11.95,02/19/19 20:17,"780 Lincoln St, Los Angeles, CA 90001"
149282,ThinkPad Laptop,1,999.99,02/09/19 13:14,"821 Wilson St, San Francisco, CA 94016"
149283,20in Monitor,1,109.99,02/24/19 12:52,"331 Cedar St, San Francisco, CA 94016"
149284,Wired Headphones,1,11.99,02/23/19 22:03,"906 West St, Los Angeles, CA 90001"
149285,Apple Airpods Headphones,1,150,02/12/19 15:42,"339 Lakeview St, Atlanta, GA 30301"
149286,34in Ultrawide Monitor,1,379.99,02/23/19 07:47,"461 Johnson St, New York City, NY 10001"
149287,Lightning Charging Cable,1,14.95,02/13/19 11:46,"966 2nd St, Portland, OR 97035"
149288,AA Batteries (4-pack),2,3.84,02/23/19 18:59,"278 Johnson St, Seattle, WA 98101"
149289,AA Batteries (4-pack),1,3.84,02/24/19 10:25,"751 Lincoln St, San Francisco, CA 94016"
149290,iPhone,1,700,02/12/19 23:28,"376 Elm St, San Francisco, CA 94016"
149291,Wired Headphones,3,11.99,02/01/19 04:54,"938 Lake St, San Francisco, CA 94016"
149292,27in 4K Gaming Monitor,1,389.99,02/12/19 09:31,"905 North St, Austin, TX 73301"
149293,Apple Airpods Headphones,1,150,02/07/19 14:03,"161 Pine St, Los Angeles, CA 90001"
149294,AA Batteries (4-pack),1,3.84,02/18/19 21:08,"512 Hickory St, San Francisco, CA 94016"
149295,Apple Airpods Headphones,1,150,02/06/19 23:03,"857 10th St, San Francisco, CA 94016"
149296,Vareebadd Phone,1,400,02/12/19 15:12,"957 Johnson St, New York City, NY 10001"
149297,USB-C Charging Cable,2,11.95,02/24/19 10:49,"416 Maple St, Atlanta, GA 30301"
149298,AA Batteries (4-pack),2,3.84,02/17/19 20:39,"564 Wilson St, Portland, OR 97035"
149299,iPhone,1,700,02/09/19 19:02,"104 Cherry St, San Francisco, CA 94016"
149300,Wired Headphones,1,11.99,02/21/19 10:38,"619 Lake St, New York City, NY 10001"
149301,34in Ultrawide Monitor,1,379.99,02/23/19 19:51,"187 Lincoln St, Los Angeles, CA 90001"
149302,Wired Headphones,1,11.99,02/22/19 22:42,"154 Sunset St, Atlanta, GA 30301"
149303,27in 4K Gaming Monitor,1,389.99,02/24/19 21:06,"918 Adams St, Los Angeles, CA 90001"
149304,Macbook Pro Laptop,1,1700,02/04/19 06:15,"259 10th St, Seattle, WA 98101"
149305,Lightning Charging Cable,1,14.95,02/20/19 20:49,"183 Cedar St, San Francisco, CA 94016"
149306,USB-C Charging Cable,1,11.95,02/08/19 15:16,"661 Main St, New York City, NY 10001"
149307,ThinkPad Laptop,1,999.99,02/22/19 10:31,"758 13th St, Los Angeles, CA 90001"
149308,AAA Batteries (4-pack),2,2.99,02/16/19 17:46,"400 Walnut St, Dallas, TX 75001"
149309,Lightning Charging Cable,1,14.95,02/08/19 10:43,"125 Washington St, New York City, NY 10001"
149310,Apple Airpods Headphones,1,150,02/16/19 12:09,"109 9th St, Dallas, TX 75001"
149311,USB-C Charging Cable,1,11.95,02/04/19 20:18,"161 5th St, Los Angeles, CA 90001"
149312,Wired Headphones,1,11.99,02/13/19 16:23,"576 Jefferson St, Atlanta, GA 30301"
149313,USB-C Charging Cable,1,11.95,02/07/19 19:25,"879 Chestnut St, Los Angeles, CA 90001"
