Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
223935,AAA Batteries (4-pack),1,2.99,08/20/19 20:57,"503 14th St, San Francisco, CA 94016"
223936,Wired Headphones,1,11.99,08/07/19 10:21,"10 Johnson St, Austin, TX 73301"
223937,iPhone,1,700.0,08/13/19 08:25,"134 Willow St, Atlanta, GA 30301"
223938,Vareebadd Phone,1,400.0,08/24/19 11:48,"327 Jefferson St, Seattle, WA 98101"
223939,Apple Airpods Headphones,1,150.0,08/07/19 11:49,"978 Wilson St, New York City, NY 10001"
223940,AA Batteries (4-pack),1,3.84,08/31/19 15:04,"318 Sunset St, New York City, NY 10001"
223941,ThinkPad Laptop,1,999.99,08/15/19 19:17,"473 Dogwood St, San Francisco, CA 94016"
223942,Bose SoundSport Headphones,1,99.99,08/28/19 10:08,"327 Madison St, Portland, ME 04101"
223943,AA Batteries (4-pack),1,3.84,08/06/19 07:59,"385 7th St, Portland, OR 97035"
223944,AAA Batteries (4-pack),1,2.99,08/14/19 21:47,"402 Lakeview St, Los Angeles, CA 90001"
223945,Apple Airpods Headphones,1,150.0,08/17/19 19:25,"314 Adams St, San Francisco, CA 94016"
223946,Wired Headphones,1,11.99,08/23/19 17:59,"492 Maple St, Portland, OR 97035"
223947,Wired Headphones,1,11.99,08/31/19 02:56,"370 14th St, San Francisco, CA 94016"
223948,20in Monitor,1,109.99,08/09/19 20:59,"277 Sunset St, New York City, NY 10001"
223949,27in FHD Monitor,1,149.99,08/20/19 12:07,"433 Pine St, New York City, NY 10001"
223950,27in FHD Monitor,1,149.99,08/05/19 13:53,"757 Madison St, San Francisco, CA 94016"
223951,USB-C Charging Cable,1,11.95,08/10/19 12:20,"508 Meadow St, Boston, MA 02215"
223952,Bose SoundSport Headphones,1,99.99,08/26/19 12:46,"211 Lincoln St, Los Angeles, CA 90001"
223953,Google Phone,1,600.0,08/18/19 20:47,"830 Hickory St, Dallas, TX 75001"
223954,Vareebadd Phone,1,400.0,08/11/19 12:13,"741 8th St, Boston, MA 02215"
223955,iPhone,1,700.0,08/09/19 13:17,"640 Dogwood St, San Francisco, CA 94016"
223956,20in Monitor,1,109.99,08/08/19 11:32,"670 13th St, Seattle, WA 98101"
223957,Apple Airpods Headphones,1,150.0,08/04/19 21:21,"370 Center St, Boston, MA 02215"
223958,27in 4K Gaming Monitor,1,389.99,08/16/19 08:04,"532 Sunset St, Dallas, TX 75001"
223959,AAA Batteries (4-pack),4,2.99,08/13/19 23:26,"534 11th St, San Francisco, CA 94016"
223960,27in FHD Monitor,1,149.99,08/18/19 13:27,"85 Park St, Portland, OR 97035"
223961,ThinkPad Laptop,1,999.99,08/28/19 05:19,"362 Chestnut St, Dallas, TX 75001"
223962,Lightning Charging Cable,1,14.95,08/22/19 18:57,"660 Elm St, San Francisco, CA 94016"
223963,34in Ultrawide Monitor,1,379.99,08/11/19 14:33,"321 Highland St, Los Angeles, CA 90001"
223964,Wired Headphones,1,11.99,08/27/19 09:32,"472 12th St, Portland, OR 97035"
223965,Wired Headphones,1,11.99,08/06/19 16:46,"997 10th St, Los Angeles, CA 90001"
223966,Google Phone,1,600.0,08/01/19 19:21,"756 1st St, Los Angeles, CA 90001"
223967,AAA Batteries (4-pack),2,2.99,08/18/19 11:06,"814 Johnson St, San Francisco, CA 94016"
223968,Lightning Charging Cable,2,14.95,08/16/19 19:06,"693 9th St, Seattle, WA 98101"
,,,,,
223969,Bose SoundSport Headphones,1,99.99,08/24/19 12:52,"35 13th St, Boston, MA 02215"
223970,ThinkPad Laptop,1,999.99,08/02/19 11:13,"232 Elm St, New York City, NY 10001"
223971,Wired Headphones,1,11.99,08/06/19 20:52,"676 Center St, Boston, MA 02215"
223972,Wired Headphones,1,11.99,08/31/19 19:48,"92 Lakeview St, Dallas, TX 75001"
223973,USB-C Charging Cable,1,11.95,08/25/19 20:00,"409 14th St, San Francisco, CA 94016"
223974,34in Ultrawide Monitor,1,379.99,08/17/19 18:07,"512 Chestnut St, Los Angeles, CA 90001"
223975,USB-C Charging Cable,1,11.95,08/10/19 15:10,"866 8th St, Austin, TX 73301"
223976,AAA Batteries (4-pack),1,2.99,08/11/19 14:51,"84 Hickory St, Dallas, TX 75001"
223977,USB-C Charging Cable,1,11.95,08/01/19 15:05,"255 Jackson St, Atlanta, GA 30301"
223978,Flatscreen TV,1,300,08/26/19 14:21,"683 5th St, San Francisco, CA 94016"
223979,Macbook Pro Laptop,1,1700,08/18/19 13:00,"149 8th St, Seattle, WA 98101"
223980,Apple Airpods Headphones,1,150,08/30/19 23:12,"639 Highland St, Portland, OR 97035"
223981,34in Ultrawide Monitor,1,379.99,08/09/19 21:37,"210 10th St, Boston, MA 02215"
223982,Macbook Pro Laptop,1,1700,08/03/19 18:30,"599 Hill St, Los Angeles, CA 90001"
223983,20in Monitor,1,109.99,08/02/19 09:29,"71 Jackson St, New York City, NY 10001"
223984,Lightning Charging Cable,2,14.95,08/07/19 19:09,"812 2nd St, Boston, MA 02215"
223985,AAA Batteries (4-pack),2,2.99,08/28/19 21:10,"243 Hickory St, Austin, TX 73301"
223986,AA Batteries (4-pack),2,3.84,08/10/19 19:31,"478 12th St, Portland, OR 97035"
223987,Flatscreen TV,1,300,08/02/19 20:50,"472 Walnut St, Los Angeles, CA 90001"
223988,Google Phone,1,600,08/08/19 16:16,"262 2nd St, Austin, TX 73301"
223989,Macbook Pro Laptop,1,1700,08/06/19 20:31,"259 Meadow St, Los Angeles, CA 90001"
223990,AA Batteries (4-pack),1,3.84,08/18/19 16:33,"71 4th St, San Francisco, CA 94016"
223991,Wired Headphones,1,11.99,08/26/19 15:33,"147 Lincoln St, New York City, NY 10001"
223992,USB-C Charging Cable,1,11.95,08/12/19 15:56,"880 2nd St, San Francisco, CA 94016"
223993,Bose SoundSport Headphones,1,99.99,08/17/19 10:21,"620 Center St, New York City, NY 10001"
223994,AAA Batteries (4-pack),1,2.99,08/16/19 22:55,"779 Sunset St, Seattle, WA 98101"
223995,27in 4K Gaming Monitor,1,389.99,08/15/19 08:43,"636 Elm St, New York City, NY 10001"
223996,AA Batteries (4-pack),1,3.84,08/18/19 20:47,"738 Elm St, Dallas, TX 75001"
223997,Vareebadd Phone,1,400,08/28/19 12:43,"754 11th St, Boston, MA 02215"
223998,Apple Airpods Headphones,1,150,08/18/19 18:41,"150 Ridge St, Dallas, TX 75001"
223999,Bose SoundSport Headphones,1,99.99,08/16/19 10:45,"623 9th St, Boston, MA 02215"
224000,AA Batteries (4-pack),1,3.84,08/22/19 20:36,"287 Cedar St, San Francisco, CA 94016"
224001,Lightning Charging Cable,1,14.95,08/25/19 18:54,"588 Chestnut St, Boston, MA 02215"
224002,Flatscreen TV,1,300,08/17/19 19:20,"793 Lake St, New York City, NY 10001"
224003,Vareebadd Phone,1,400,08/04/19 08:25,"468 South St, Austin, TX 73301"
224004,Lightning Charging Cable,1,14.95,08/29/19 20:06,"753 Elm St, San Francisco, CA 94016"
224005,AAA Batteries (4-pack),2,2.99,08/23/19 09:26,"178 Chestnut St, San Francisco, CA 94016"
224006,AA Batteries (4-pack),1,3.84,08/02/19 22:07,"585 6th St, San Francisco, CA 94016"
224007,Flatscreen TV,1,300,08/01/19 16:43,"51 Lakeview St, San Francisco, CA 94016"
224008,Lightning Charging Cable,1,14.95,08/20/19 18:46,"252 Lakeview St, San Francisco, CA 94016"
224009,AAA Batteries (4-pack),1,2.99,08/03/19 19:36,"620 2nd St, Austin, TX 73301"
224010,USB-C Charging Cable,1,11.95,08/11/19 22:54,"876 4th St, Atlanta, GA 30301"
224011,Wired Headphones,1,11.99,08/02/19 12:35,"687 9th St, San Francisco, CA 94016"
224012,Wired Headphones,2,11.99,08/01/19 15:22,"786 Forest St, Seattle, WA 98101"
224013,AA Batteries (4-pack),1,3.84,08/06/19 12:33,"509 13th St, Seattle, WA 98101"
224014,iPhone,1,700,08/08/19 17:52,"31 Willow St, Atlanta, GA 30301"
224014,Lightning Charging Cable,1,14.95,08/08/19 17:52,"31 Willow St, Atlanta, GA 30301"
224015,Wired Headphones,1,11.99,08/17/19 22:26,"897 Forest St, Portland, OR 97035"
224016,Apple Airpods Headphones,1,150,08/30/19 12:28,"38 Center St, San Francisco, CA 94016"
224017,Lightning Charging Cable,1,14.95,08/25/19 14:35,"593 Park St, New York City, NY 10001"
224018,Google Phone,1,600,08/01/19 17:58,"146 4th St, Dallas, TX 75001"
224019,Wired Headphones,1,11.99,08/05/19 10:00,"938 Highland St, San Francisco, CA 94016"
224020,AA Batteries (4-pack),2,3.84,08/14/19 11:45,"937 Sunset St, Atlanta, GA 30301"
224021,Bose SoundSport Headphones,1,99.99,08/25/19 10:05,"445 Maple St, Los Angeles, CA 90001"
224022,AAA Batteries (4-pack),1,2.99,08/24/19 20:00,"172 Meadow St, San Francisco, CA 94016"
224023,20in Monitor,1,109.99,08/10/19 00:13,"939 Ridge St, Austin, TX 73301"
224024,USB-C Charging Cable,1,11.95,08/11/19 22:09,"807 Madison St, San Francisco, CA 94016"
224025,Bose SoundSport Headphones,1,99.99,08/04/19 17:05,"952 Lake St, San Francisco, CA 94016"
224026,AAA Batteries (4-pack),1,2.99,08/24/19 20:00,"30 2nd St, Atlanta, GA 30301"
224027,Lightning Charging Cable,1,14.95,08/21/19 21:12,"983 South St, Los Angeles, CA 90001"
224028,AA Batteries (4-pack),1,3.84,08/07/19 20:13,"339 Maple St, Boston, MA 02215"
224029,AAA Batteries (4-pack),4,2.99,08/22/19 21:14,"725 Meadow St, New York City, NY 10001"
224030,27in 4K Gaming Monitor,1,389.99,08/19/19 18:29,"789 Lake St, Dallas, TX 75001"
224031,Lightning Charging Cable,1,14.95,08/27/19 20:03,"647 Highland St, Los Angeles, CA 90001"
224032,27in 4K Gaming Monitor,1,389.99,08/01/19 20:23,"73 13th St, Austin, TX 73301"
224033,Apple Airpods Headphones,1,150,08/21/19 18:32,"670 Lake St, San Francisco, CA 94016"
224034,USB-C Charging Cable,1,11.95,08/15/19 20:46,"546 10th St, San Francisco, CA 94016"
224035,USB-C Charging Cable,1,11.95,08/19/19 08:27,"375 North St, Dallas, TX 75001"
224036,34in Ultrawide Monitor,1,379.99,08/26/19 00:36,"791 9th St, San Francisco, CA 94016"
224037,USB-C Charging Cable,1,11.95,08/02/19 18:29,"909 River St, Atlanta, GA 30301"
224038,Macbook Pro Laptop,1,1700,08/24/19 21:42,"921 North St, Los Angeles, CA 90001"
224039,Flatscreen TV,1,300,08/11/19 20:39,"885 Washington St, Atlanta, GA 30301"
224040,34in Ultrawide Monitor,1,379.99,08/21/19 18:30,"249 Forest St, San Francisco, CA 94016"
224041,Wired Headphones,1,11.99,08/25/19 09:15,"649 Chestnut St, San Francisco, CA 94016"
224042,Lightning Charging Cable,1,14.95,08/25/19 09:55,"13 Elm St, Atlanta, GA 30301"
224043,Bose SoundSport Headphones,1,99.99,08/18/19 14:20,"41 7th St, Portland, OR 97035"
224044,Apple Airpods Headphones,1,150,08/17/19 20:55,"7 2nd St, Atlanta, GA 30301"
224045,Flatscreen TV,1,300,08/02/19 23:35,"631 Elm St, Dallas, TX 75001"
224046,Macbook Pro Laptop,1,1700,08/08/19 21:28,"282 Hickory St, Los Angeles, CA 90001"
224047,Wired Headphones,1,11.99,08/02/19 09:02,"798 9th St, Atlanta, GA 30301"
224048,iPhone,1,700,08/03/19 08:18,"572 Dogwood St, Los Angeles, CA 90001"
224049,iPhone,1,700,08/29/19 11:09,"62 Walnut St, Los Angeles, CA 90001"
224050,Apple Airpods Headphones,1,150,08/16/19 19:21,"555 Maple St, New York City, NY 10001"
224051,AA Batteries (4-pack),3,3.84,08/04/19 01:27,"124 Elm St, Los Angeles, CA 90001"
224052,Lightning Charging Cable,1,14.95,08/23/19 11:44,"684 Highland St, Atlanta, GA 30301"
224053,AAA Batteries (4-pack),1,2.99,08/04/19 20:27,"113 14th St, New York City, NY 10001"
224054,USB-C Charging Cable,1,11.95,08/03/19 17:32,"508 Elm St, Los Angeles, CA 90001"
224055,Apple Airpods Headphones,1,150,08/18/19 04:56,"65 Adams St, Los Angeles, CA 90001"
224055,Apple Airpods Headphones,1,150,08/18/19 04:56,"65 Adams St, Los Angeles, CA 90001"
224056,Lightning Charging Cable,1,14.95,08/14/19 16:50,"776 Center St, San Francisco, CA 94016"
224057,iPhone,1,700,08/02/19 17:35,"761 Cedar St, San Francisco, CA 94016"
224058,iPhone,1,700,08/11/19 21:17,"667 2nd St, Seattle, WA 98101"
224058,Lightning Charging Cable,1,14.95,08/11/19 21:17,"667 2nd St, Seattle, WA 98101"
224058,Apple Airpods Headphones,1,150,08/11/19 21:17,"667 2nd St, Seattle, WA 98101"
224059,Bose SoundSport Headphones,1,99.99,08/19/19 02:13,"523 Johnson St, San Francisco, CA 94016"
224060,AA Batteries (4-pack),1,3.84,08/19/19 22:13,"269 Lakeview St, Dallas, TX 75001"
224061,Apple Airpods Headphones,1,150,08/18/19 18:04,"928 9th St, New York City, NY 10001"
224062,AA Batteries (4-pack),1,3.84,08/10/19 13:39,"16 Maple St, Atlanta, GA 30301"
224063,Wired Headphones,1,11.99,08/15/19 16:59,"575 6th St, Boston, MA 02215"
224064,AAA Batteries (4-pack),1,2.99,08/16/19 13:24,"317 Elm St, New York City, NY 10001"
224065,USB-C Charging Cable,1,11.95,08/10/19 11:14,"686 Dogwood St, New York City, NY 10001"
224066,Lightning Charging Cable,1,14.95,08/04/19 01:36,"349 North St, Boston, MA 02215"
224067,Wired Headphones,1,11.99,08/29/19 22:04,"284 Main St, Portland, OR 97035"
224068,Google Phone,1,600,08/17/19 00:52,"212 7th St, Portland, OR 97035"
224068,Wired Headphones,1,11.99,08/17/19 00:52,"212 7th St, Portland, OR 97035"
224069,Apple Airpods Headphones,1,150,08/15/19 22:24,"528 Washington St, Seattle, WA 98101"
224070,iPhone,1,700,08/24/19 19:37,"11 Dogwood St, San Francisco, CA 94016"
224071,34in Ultrawide Monitor,1,379.99,08/21/19 12:36,"962 Highland St, Portland, OR 97035"
224072,Wired Headphones,2,11.99,08/26/19 20:38,"970 Maple St, San Francisco, CA 94016"
224073,Apple Airpods Headphones,1,150,08/15/19 09:10,"593 10th St, Portland, OR 97035"
224074,USB-C Charging Cable,3,11.95,08/06/19 18:37,"159 Main St, San Francisco, CA 94016"
224075,USB-C Charging Cable,1,11.95,08/31/19 20:34,"772 Maple St, Portland, OR 97035"
224076,iPhone,1,700,08/06/19 09:51,"161 8th St, Los Angeles, CA 90001"
224077,Apple Airpods Headphones,1,150,08/20/19 04:22,"507 Cherry St, Los Angeles, CA 90001"
224078,ThinkPad Laptop,1,999.99,08/05/19 21:27,"157 Hickory St, Los Angeles, CA 90001"
224079,USB-C Charging Cable,1,11.95,08/01/19 13:55,"258 11th St, Austin, TX 73301"
224080,LG Dryer,1,600.0,08/08/19 16:48,"461 2nd St, San Francisco, CA 94016"
224081,AAA Batteries (4-pack),1,2.99,08/20/19 22:03,"92 Dogwood St, San Francisco, CA 94016"
224082,34in Ultrawide Monitor,1,379.99,08/03/19 19:06,"141 Maple St, San Francisco, CA 94016"
224083,AA Batteries (4-pack),1,3.84,08/22/19 22:25,"416 Center St, Los Angeles, CA 90001"
224084,20in Monitor,1,109.99,08/05/19 20:15,"175 Center St, Los Angeles, CA 90001"
224085,Bose SoundSport Headphones,1,99.99,08/18/19 09:06,"269 South St, Atlanta, GA 30301"
224086,Apple Airpods Headphones,1,150,08/10/19 05:51,"740 Johnson St, Boston, MA 02215"
224087,Google Phone,1,600,08/10/19 23:01,"450 9th St, Los Angeles, CA 90001"
224087,USB-C Charging Cable,1,11.95,08/10/19 23:01,"450 9th St, Los Angeles, CA 90001"
224088,Wired Headphones,1,11.99,08/12/19 17:01,"663 Adams St, New York City, NY 10001"
224089,AA Batteries (4-pack),2,3.84,08/07/19 16:44,"279 Johnson St, Boston, MA 02215"
224090,USB-C Charging Cable,1,11.95,08/23/19 18:25,"691 Forest St, Los Angeles, CA 90001"
224091,USB-C Charging Cable,2,11.95,08/24/19 14:52,"496 Jefferson St, San Francisco, CA 94016"
224092,LG Dryer,1,600.0,08/13/19 00:55,"955 Washington St, Los Angeles, CA 90001"
224093,AAA Batteries (4-pack),1,2.99,08/08/19 21:58,"700 14th St, San Francisco, CA 94016"
224094,27in FHD Monitor,1,149.99,08/17/19 00:00,"683 Washington St, Los Angeles, CA 90001"
224095,AA Batteries (4-pack),1,3.84,08/29/19 16:42,"188 North St, New York City, NY 10001"
224096,27in FHD Monitor,1,149.99,08/08/19 15:27,"457 Madison St, Los Angeles, CA 90001"
224097,AAA Batteries (4-pack),1,2.99,08/01/19 17:03,"468 Park St, Los Angeles, CA 90001"
224098,AA Batteries (4-pack),1,3.84,08/05/19 00:57,"704 Lincoln St, Los Angeles, CA 90001"
224099,Apple Airpods Headphones,1,150,08/06/19 15:23,"816 Highland St, San Francisco, CA 94016"
224100,Bose SoundSport Headphones,1,99.99,08/24/19 18:49,"442 Jefferson St, Austin, TX 73301"
224101,Macbook Pro Laptop,1,1700,08/23/19 11:03,"487 Washington St, Seattle, WA 98101"
224101,Lightning Charging Cable,1,14.95,08/23/19 11:03,"487 Washington St, Seattle, WA 98101"
224102,USB-C Charging Cable,2,11.95,08/04/19 20:35,"470 Madison St, San Francisco, CA 94016"
224103,Apple Airpods Headphones,1,150,08/11/19 21:32,"959 Maple St, New York City, NY 10001"
224104,AA Batteries (4-pack),2,3.84,08/14/19 14:37,"613 Center St, San Francisco, CA 94016"
224105,20in Monitor,1,109.99,08/01/19 13:56,"353 6th St, Atlanta, GA 30301"
224106,Bose SoundSport Headphones,1,99.99,08/15/19 19:35,"435 Dogwood St, Boston, MA 02215"
224107,Lightning Charging Cable,1,14.95,08/17/19 12:54,"310 Hill St, San Francisco, CA 94016"
224108,LG Dryer,1,600.0,08/01/19 17:02,"796 Madison St, Atlanta, GA 30301"
224109,Wired Headphones,1,11.99,08/30/19 12:10,"844 Ridge St, Boston, MA 02215"
224110,Google Phone,1,600,08/31/19 19:17,"673 Willow St, Los Angeles, CA 90001"
224111,iPhone,1,700,08/18/19 12:47,"14 Lakeview St, New York City, NY 10001"
224112,Lightning Charging Cable,1,14.95,08/22/19 11:10,"466 Cherry St, Atlanta, GA 30301"
224113,AA Batteries (4-pack),1,3.84,08/20/19 18:55,"929 1st St, San Francisco, CA 94016"
224114,Lightning Charging Cable,1,14.95,08/13/19 19:54,"263 Lakeview St, San Francisco, CA 94016"
224115,Flatscreen TV,1,300,08/18/19 00:49,"632 Jefferson St, Portland, OR 97035"
224116,Apple Airpods Headphones,1,150,08/14/19 15:42,"492 Main St, New York City, NY 10001"
224117,27in FHD Monitor,1,149.99,08/28/19 18:29,"908 Dogwood St, Portland, OR 97035"
224118,USB-C Charging Cable,2,11.95,08/15/19 07:52,"600 Center St, Boston, MA 02215"
224119,Apple Airpods Headphones,1,150,08/10/19 21:35,"838 Church St, Dallas, TX 75001"
224120,LG Dryer,1,600.0,08/10/19 14:22,"76 Dogwood St, Atlanta, GA 30301"
224121,Flatscreen TV,1,300,08/25/19 22:21,"863 Walnut St, San Francisco, CA 94016"
224122,USB-C Charging Cable,1,11.95,08/25/19 21:15,"597 Wilson St, Los Angeles, CA 90001"
224123,ThinkPad Laptop,1,999.99,08/29/19 11:03,"180 Lake St, Los Angeles, CA 90001"
224124,AAA Batteries (4-pack),2,2.99,08/26/19 14:38,"686 Walnut St, San Francisco, CA 94016"
224125,Bose SoundSport Headphones,1,99.99,08/17/19 06:19,"696 Jefferson St, Boston, MA 02215"
224126,USB-C Charging Cable,1,11.95,08/26/19 11:57,"357 West St, Los Angeles, CA 90001"
224127,USB-C Charging Cable,1,11.95,08/14/19 09:53,"431 Washington St, Boston, MA 02215"
224128,iPhone,1,700,08/26/19 18:52,"876 Wilson St, Los Angeles, CA 90001"
224128,Wired Headphones,1,11.99,08/26/19 18:52,"876 Wilson St, Los Angeles, CA 90001"
224129,AA Batteries (4-pack),1,3.84,08/18/19 03:12,"982 Center St, Seattle, WA 98101"
224130,AAA Batteries (4-pack),2,2.99,08/31/19 07:44,"651 Willow St, San Francisco, CA 94016"
224131,USB-C Charging Cable,1,11.95,08/11/19 09:22,"508 Willow St, San Francisco, CA 94016"
224132,34in Ultrawide Monitor,1,379.99,08/09/19 10:34,"91 Park St, New York City, NY 10001"
224133,Apple Airpods Headphones,1,150,08/05/19 10:55,"607 13th St, San Francisco, CA 94016"
224134,Lightning Charging Cable,1,14.95,08/26/19 09:41,"824 8th St, San Francisco, CA 94016"
224135,Lightning Charging Cable,1,14.95,08/27/19 20:16,"975 River St, Seattle, WA 98101"
224136,Bose SoundSport Headphones,1,99.99,08/14/19 03:45,"99 Hill St, Atlanta, GA 30301"
224137,Apple Airpods Headphones,1,150,08/04/19 15:42,"23 Sunset St, New York City, NY 10001"
224138,Wired Headphones,1,11.99,08/15/19 10:14,"932 13th St, Los Angeles, CA 90001"
224139,27in FHD Monitor,1,149.99,08/09/19 20:41,"762 South St, New York City, NY 10001"
224140,Google Phone,1,600,08/09/19 23:20,"343 Maple St, Boston, MA 02215"
224140,iPhone,1,700,08/09/19 23:20,"343 Maple St, Boston, MA 02215"
224141,AA Batteries (4-pack),2,3.84,08/14/19 07:23,"819 Wilson St, Los Angeles, CA 90001"
224142,USB-C Charging Cable,1,11.95,08/06/19 14:07,"162 12th St, Seattle, WA 98101"
224143,Apple Airpods Headphones,1,150,08/06/19 21:13,"282 Center St, Los Angeles, CA 90001"
224144,Bose SoundSport Headphones,1,99.99,08/24/19 20:35,"344 Lincoln St, Boston, MA 02215"
224145,Wired Headphones,1,11.99,08/10/19 13:26,"735 Cedar St, Seattle, WA 98101"
224146,Apple Airpods Headphones,1,150,08/30/19 11:41,"244 South St, Los Angeles, CA 90001"
224147,Google Phone,1,600,08/21/19 17:39,"193 Highland St, Boston, MA 02215"
224148,AA Batteries (4-pack),1,3.84,08/27/19 17:10,"631 Highland St, Atlanta, GA 30301"
224149,Lightning Charging Cable,1,14.95,08/22/19 20:36,"301 Cedar St, Boston, MA 02215"
224150,AA Batteries (4-pack),2,3.84,08/19/19 22:45,"153 10th St, Boston, MA 02215"
224151,Google Phone,1,600,08/02/19 07:09,"67 9th St, Los Angeles, CA 90001"
224152,Lightning Charging Cable,1,14.95,08/16/19 21:14,"825 Meadow St, Austin, TX 73301"
224153,Wired Headphones,1,11.99,08/15/19 23:45,"624 6th St, Boston, MA 02215"
224154,AAA Batteries (4-pack),6,2.99,08/09/19 18:55,"23 Church St, San Francisco, CA 94016"
224155,Apple Airpods Headphones,1,150,08/17/19 16:11,"100 11th St, Dallas, TX 75001"
224156,20in Monitor,1,109.99,08/01/19 20:41,"965 1st St, San Francisco, CA 94016"
224157,USB-C Charging Cable,1,11.95,08/23/19 17:55,"725 Park St, Seattle, WA 98101"
224158,Bose SoundSport Headphones,1,99.99,08/05/19 13:48,"792 6th St, Dallas, TX 75001"
224159,AA Batteries (4-pack),1,3.84,08/05/19 18:31,"991 Jackson St, Dallas, TX 75001"
224160,Wired Headphones,1,11.99,08/10/19 22:33,"63 7th St, Seattle, WA 98101"
224161,USB-C Charging Cable,2,11.95,08/21/19 18:32,"943 Cedar St, New York City, NY 10001"
224162,Wired Headphones,1,11.99,08/15/19 09:20,"120 11th St, Dallas, TX 75001"
224163,27in FHD Monitor,1,149.99,08/04/19 21:12,"444 Cherry St, Atlanta, GA 30301"
224164,AAA Batteries (4-pack),1,2.99,08/12/19 18:13,"741 Madison St, Atlanta, GA 30301"
224165,Wired Headphones,1,11.99,08/02/19 23:09,"723 Hill St, Boston, MA 02215"
224166,ThinkPad Laptop,1,999.99,08/18/19 00:57,"589 Hill St, Seattle, WA 98101"
224167,USB-C Charging Cable,1,11.95,08/06/19 14:06,"119 Willow St, Seattle, WA 98101"
224168,Lightning Charging Cable,1,14.95,08/26/19 13:57,"625 8th St, Los Angeles, CA 90001"
224169,USB-C Charging Cable,1,11.95,08/29/19 21:25,"939 River St, New York City, NY 10001"
224170,Apple Airpods Headphones,1,150,08/10/19 17:58,"652 12th St, San Francisco, CA 94016"
224171,USB-C Charging Cable,1,11.95,08/19/19 19:16,"216 Spruce St, Boston, MA 02215"
224172,AAA Batteries (4-pack),3,2.99,08/20/19 00:54,"160 Pine St, San Francisco, CA 94016"
224173,USB-C Charging Cable,2,11.95,08/17/19 21:35,"596 Chestnut St, New York City, NY 10001"
224174,Flatscreen TV,1,300,08/30/19 14:16,"904 5th St, Dallas, TX 75001"
224175,AA Batteries (4-pack),1,3.84,08/15/19 09:28,"479 14th St, Seattle, WA 98101"
224176,AA Batteries (4-pack),2,3.84,08/04/19 20:59,"700 Hill St, San Francisco, CA 94016"
224177,Apple Airpods Headphones,1,150,08/20/19 22:45,"545 6th St, Dallas, TX 75001"
224178,iPhone,1,700,08/14/19 10:01,"545 6th St, Atlanta, GA 30301"
224179,Bose SoundSport Headphones,1,99.99,08/30/19 03:20,"271 7th St, Seattle, WA 98101"
224180,iPhone,1,700,08/18/19 18:12,"685 Hickory St, Los Angeles, CA 90001"
224180,Lightning Charging Cable,1,14.95,08/18/19 18:12,"685 Hickory St, Los Angeles, CA 90001"
224181,USB-C Charging Cable,2,11.95,08/25/19 09:17,"730 12th St, Los Angeles, CA 90001"
224182,ThinkPad Laptop,1,999.99,08/25/19 13:02,"586 Park St, Seattle, WA 98101"
224183,AA Batteries (4-pack),1,3.84,08/18/19 09:34,"325 Washington St, New York City, NY 10001"
224184,Wired Headphones,1,11.99,08/21/19 21:44,"195 12th St, New York City, NY 10001"
