Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
244004,AA Batteries (4-pack),1,3.84,11/17/19 11:40,"514 11th St, Atlanta, GA 30301"
244005,Wired Headphones,1,11.99,11/01/19 09:09,"205 Adams St, Los Angeles, CA 90001"
244006,Google Phone,1,600,11/21/19 16:17,"543 Dogwood St, Los Angeles, CA 90001"
244007,Wired Headphones,1,11.99,11/06/19 18:24,"736 Johnson St, New York City, NY 10001"
244008,USB-C Charging Cable,1,11.95,11/02/19 19:08,"863 7th St, San Francisco, CA 94016"
244009,27in FHD Monitor,1,149.99,11/30/19 11:22,"922 2nd St, New York City, NY 10001"
244010,Wired Headphones,1,11.99,11/22/19 22:31,"38 Lake St, Boston, MA 02215"
244011,27in FHD Monitor,1,149.99,11/03/19 12:31,"296 Hill St, Atlanta, GA 30301"
244012,Apple Airpods Headphones,1,150,11/28/19 11:53,"204 Forest St, San Francisco, CA 94016"
244013,AA Batteries (4-pack),1,3.84,11/04/19 17:23,"824 Spruce St, Atlanta, GA 30301"
244014,Apple Airpods Headphones,1,150,11/09/19 17:01,"556 Lakeview St, Los Angeles, CA 90001"
244015,AAA Batteries (4-pack),2,2.99,11/12/19 12:55,"557 Adams St, Los Angeles, CA 90001"
244016,Wired Headphones,1,11.99,11/27/19 14:32,"729 12th St, Seattle, WA 98101"
244017,ThinkPad Laptop,1,999.99,11/19/19 18:40,"644 River St, San Francisco, CA 94016"
244018,Bose SoundSport Headphones,1,99.99,11/18/19 15:59,"444 Center St, Seattle, WA 98101"
244019,Wired Headphones,1,11.99,11/26/19 16:05,"301 9th St, Los Angeles, CA 90001"
244020,AA Batteries (4-pack),1,3.84,11/09/19 13:41,"64 14th St, Portland, ME 04101"
244021,Wired Headphones,1,11.99,11/01/19 08:00,"293 Jackson St, Austin, TX 73301"
244022,AA Batteries (4-pack),1,3.84,11/13/19 13:52,"121 Sunset St, San Francisco, CA 94016"
244023,27in 4K Gaming Monitor,1,389.99,11/21/19 22:17,"646 Elm St, San Francisco, CA 94016"
244024,AAA Batteries (4-pack),1,2.99,11/09/19 14:19,"767 1st St, Portland, OR 97035"
244025,Lightning Charging Cable,1,14.95,11/04/19 11:56,"37 12th St, New York City, NY 10001"
244026,Apple Airpods Headphones,1,150,11/17/19 20:44,"570 Cedar St, New York City, NY 10001"
244027,AAA Batteries (4-pack),1,2.99,11/24/19 07:10,"462 Park St, Dallas, TX 75001"
244028,Bose SoundSport Headphones,1,99.99,11/21/19 14:06,"930 Willow St, San Francisco, CA 94016"
244029,20in Monitor,1,109.99,11/12/19 17:12,"539 Sunset St, Boston, MA 02215"
244030,Apple Airpods Headphones,1,150,11/09/19 20:05,"332 Hill St, Boston, MA 02215"
244031,AA Batteries (4-pack),2,3.84,11/28/19 19:35,"663 Willow St, New York City, NY 10001"
244032,Wired Headphones,1,11.99,11/07/19 18:46,"303 5th St, Los Angeles, CA 90001"
244033,Lightning Charging Cable,1,14.95,11/10/19 06:19,"329 Church St, San Francisco, CA 94016"
244034,Apple Airpods Headphones,1,150,11/13/19 16:40,"69 River St, Seattle, WA 98101"
244035,34in Ultrawide Monitor,1,379.99,11/15/19 15:14,"774 Madison St, Portland, OR 97035"
244036,Apple Airpods Headphones,1,150,11/25/19 07:55,"162 Cherry St, Atlanta, GA 30301"
244037,Google Phone,1,600,11/15/19 15:57,"422 7th St, San Francisco, CA 94016"
244038,AA Batteries (4-pack),1,3.84,11/22/19 07:26,"591 Jackson St, Portland, OR 97035"
244039,27in 4K Gaming Monitor,1,389.99,11/07/19 10:43,"565 South St, Los Angeles, CA 90001"
244040,Bose SoundSport Headphones,1,99.99,11/21/19 17:44,"972 Lincoln St, Portland, OR 97035"
244041,iPhone,1,700,11/08/19 18:37,"398 Chestnut St, Atlanta, GA 30301"
244042,Google Phone,1,600,11/11/19 18:07,"158 Hill St, Dallas, TX 75001"
244042,USB-C Charging Cable,1,11.95,11/11/19 18:07,"158 Hill St, Dallas, TX 75001"
244043,Apple Airpods Headphones,1,150,11/21/19 17:39,"498 2nd St, New York City, NY 10001"
244044,27in 4K Gaming Monitor,1,389.99,11/28/19 09:06,"491 Hill St, Los Angeles, CA 90001"
244045,USB-C Charging Cable,1,11.95,11/10/19 18:10,"1 Walnut St, Seattle, WA 98101"
244046,USB-C Charging Cable,1,11.95,11/25/19 15:27,"448 7th St, San Francisco, CA 94016"
244047,Google Phone,1,600,11/15/19 23:44,"140 13th St, San Francisco, CA 94016"
244047,USB-C Charging Cable,1,11.95,11/15/19 23:44,"140 13th St, San Francisco, CA 94016"
244047,Wired Headphones,1,11.99,11/15/19 23:44,"140 13th St, San Francisco, CA 94016"
244048,Macbook Pro Laptop,1,1700,11/21/19 08:18,"626 Meadow St, Los Angeles, CA 90001"
244049,Lightning Charging Cable,1,14.95,11/14/19 18:23,"412 Cherry St, Portland, OR 97035"
244050,27in 4K Gaming Monitor,1,389.99,11/07/19 21:53,"123 11th St, San Francisco, CA 94016"
244051,Flatscreen TV,1,300,11/18/19 22:22,"163 Madison St, New York City, NY 10001"
244052,USB-C Charging Cable,1,11.95,11/12/19 18:03,"1 Lakeview St, Atlanta, GA 30301"
244053,27in FHD Monitor,1,149.99,11/02/19 11:08,"410 Dogwood St, Boston, MA 02215"
244053,Macbook Pro Laptop,1,1700,11/02/19 11:08,"410 Dogwood St, Boston, MA 02215"
244054,Apple Airpods Headphones,1,150,11/20/19 21:35,"200 1st St, Seattle, WA 98101"
244055,AA Batteries (4-pack),1,3.84,11/19/19 14:19,"939 Park St, San Francisco, CA 94016"
244056,Lightning Charging Cable,2,14.95,11/29/19 19:56,"587 Church St, Atlanta, GA 30301"
244057,ThinkPad Laptop,1,999.99,11/23/19 19:22,"623 North St, Boston, MA 02215"
244058,USB-C Charging Cable,1,11.95,11/30/19 15:58,"540 2nd St, Portland, OR 97035"
244059,iPhone,1,700,11/23/19 01:34,"43 Forest St, Boston, MA 02215"
244060,Flatscreen TV,1,300,11/25/19 15:56,"846 Highland St, Dallas, TX 75001"
244061,USB-C Charging Cable,1,11.95,11/21/19 08:40,"500 6th St, Austin, TX 73301"
244062,Bose SoundSport Headphones,1,99.99,11/26/19 18:08,"235 8th St, Atlanta, GA 30301"
244063,AAA Batteries (4-pack),1,2.99,11/28/19 11:09,"8 Church St, San Francisco, CA 94016"
244064,27in FHD Monitor,1,149.99,11/19/19 21:47,"565 1st St, Los Angeles, CA 90001"
244065,Wired Headphones,1,11.99,11/14/19 00:46,"120 Sunset St, Seattle, WA 98101"
244066,Apple Airpods Headphones,1,150,11/04/19 11:22,"855 Spruce St, Portland, OR 97035"
244067,iPhone,1,700,11/01/19 12:23,"43 Park St, Atlanta, GA 30301"
244068,Macbook Pro Laptop,1,1700,11/12/19 16:00,"984 Chestnut St, San Francisco, CA 94016"
244069,iPhone,1,700,11/17/19 07:11,"583 North St, Dallas, TX 75001"
244070,Lightning Charging Cable,1,14.95,11/26/19 12:51,"441 12th St, Los Angeles, CA 90001"
244071,27in FHD Monitor,1,149.99,11/04/19 12:12,"651 Spruce St, Dallas, TX 75001"
244072,Apple Airpods Headphones,1,150,11/07/19 21:49,"565 Center St, San Francisco, CA 94016"
244073,34in Ultrawide Monitor,1,379.99,11/23/19 14:55,"612 Cherry St, Los Angeles, CA 90001"
244074,Apple Airpods Headphones,1,150,11/16/19 12:22,"414 1st St, Los Angeles, CA 90001"
244075,LG Dryer,1,600.0,11/05/19 07:23,"588 Park St, Seattle, WA 98101"
244076,Lightning Charging Cable,1,14.95,11/08/19 11:25,"27 11th St, Atlanta, GA 30301"
244077,AA Batteries (4-pack),2,3.84,11/11/19 05:19,"128 Chestnut St, Los Angeles, CA 90001"
244078,AA Batteries (4-pack),1,3.84,11/24/19 11:08,"469 Cherry St, Atlanta, GA 30301"
244079,Vareebadd Phone,1,400,11/10/19 14:18,"867 Church St, Austin, TX 73301"
244080,AAA Batteries (4-pack),2,2.99,11/23/19 18:32,"11 Lake St, Boston, MA 02215"
244081,AA Batteries (4-pack),1,3.84,11/12/19 04:08,"232 12th St, San Francisco, CA 94016"
244082,Macbook Pro Laptop,1,1700,11/24/19 23:43,"613 North St, Seattle, WA 98101"
244083,AAA Batteries (4-pack),1,2.99,11/05/19 01:12,"675 Elm St, San Francisco, CA 94016"
244084,Lightning Charging Cable,1,14.95,11/25/19 12:54,"997 North St, Seattle, WA 98101"
244085,Lightning Charging Cable,1,14.95,12/01/19 00:40,"408 14th St, Atlanta, GA 30301"
244086,AAA Batteries (4-pack),1,2.99,11/20/19 07:07,"301 North St, Atlanta, GA 30301"
244087,34in Ultrawide Monitor,1,379.99,11/11/19 10:02,"447 Cherry St, New York City, NY 10001"
244088,ThinkPad Laptop,1,999.99,11/26/19 00:10,"54 8th St, San Francisco, CA 94016"
244089,USB-C Charging Cable,1,11.95,11/21/19 18:49,"749 10th St, San Francisco, CA 94016"
244090,iPhone,1,700,11/07/19 23:37,"888 Spruce St, Portland, OR 97035"
244091,AA Batteries (4-pack),2,3.84,11/21/19 15:02,"431 Cherry St, San Francisco, CA 94016"
244092,27in FHD Monitor,1,149.99,11/27/19 07:21,"275 Madison St, New York City, NY 10001"
244093,AA Batteries (4-pack),1,3.84,11/21/19 13:00,"881 Park St, Atlanta, GA 30301"
244094,USB-C Charging Cable,1,11.95,11/20/19 09:11,"654 4th St, Dallas, TX 75001"
244095,Lightning Charging Cable,2,14.95,11/07/19 21:25,"599 Wilson St, Boston, MA 02215"
244096,iPhone,1,700,11/14/19 13:11,"977 9th St, Seattle, WA 98101"
244097,Bose SoundSport Headphones,1,99.99,11/13/19 21:33,"114 Cedar St, San Francisco, CA 94016"
244098,Google Phone,1,600,11/03/19 19:42,"990 River St, San Francisco, CA 94016"
244099,USB-C Charging Cable,1,11.95,11/15/19 22:01,"330 Lincoln St, Los Angeles, CA 90001"
244100,Bose SoundSport Headphones,1,99.99,11/03/19 13:36,"367 West St, New York City, NY 10001"
244101,Apple Airpods Headphones,1,150,11/27/19 16:26,"660 Center St, Seattle, WA 98101"
244102,USB-C Charging Cable,1,11.95,11/04/19 11:15,"20 Adams St, San Francisco, CA 94016"
244103,AA Batteries (4-pack),2,3.84,11/03/19 02:34,"87 Forest St, New York City, NY 10001"
244104,ThinkPad Laptop,1,999.99,11/17/19 07:30,"920 West St, San Francisco, CA 94016"
244105,AAA Batteries (4-pack),1,2.99,11/19/19 06:57,"462 Jackson St, Austin, TX 73301"
244106,Google Phone,1,600,11/29/19 15:46,"252 Dogwood St, New York City, NY 10001"
244107,Wired Headphones,1,11.99,11/20/19 21:38,"598 9th St, San Francisco, CA 94016"
244108,Apple Airpods Headphones,1,150,11/15/19 19:08,"886 Lakeview St, Seattle, WA 98101"
244109,USB-C Charging Cable,1,11.95,11/30/19 12:08,"600 Cherry St, San Francisco, CA 94016"
244110,Wired Headphones,1,11.99,11/17/19 15:27,"958 1st St, Los Angeles, CA 90001"
244110,Apple Airpods Headphones,1,150,11/17/19 15:27,"958 1st St, Los Angeles, CA 90001"
244111,AAA Batteries (4-pack),1,2.99,11/02/19 14:17,"735 12th St, San Francisco, CA 94016"
244112,20in Monitor,1,109.99,11/14/19 21:02,"310 Jefferson St, New York City, NY 10001"
244113,AA Batteries (4-pack),1,3.84,11/22/19 12:43,"377 Washington St, Seattle, WA 98101"
244114,Wired Headphones,1,11.99,11/25/19 13:45,"748 Sunset St, Los Angeles, CA 90001"
244115,AA Batteries (4-pack),3,3.84,11/21/19 10:23,"211 Jackson St, Boston, MA 02215"
244116,Apple Airpods Headphones,1,150,11/20/19 17:35,"843 Willow St, Los Angeles, CA 90001"
244117,Bose SoundSport Headphones,1,99.99,11/03/19 21:14,"176 12th St, San Francisco, CA 94016"
244118,AA Batteries (4-pack),2,3.84,11/23/19 17:11,"208 14th St, Austin, TX 73301"
244119,Wired Headphones,1,11.99,11/26/19 15:19,"229 12th St, Austin, TX 73301"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
244120,27in 4K Gaming Monitor,1,389.99,11/27/19 17:32,"467 Center St, San Francisco, CA 94016"
244121,Bose SoundSport Headphones,1,99.99,11/15/19 11:53,"366 Walnut St, Los Angeles, CA 90001"
244122,AA Batteries (4-pack),1,3.84,11/11/19 14:05,"797 Hill St, Austin, TX 73301"
244123,Lightning Charging Cable,2,14.95,11/06/19 19:44,"979 Lincoln St, Dallas, TX 75001"
244124,Wired Headphones,1,11.99,11/25/19 09:46,"126 Center St, San Francisco, CA 94016"
244125,USB-C Charging Cable,1,11.95,11/13/19 17:46,"237 Ridge St, Boston, MA 02215"
244126,Vareebadd Phone,1,400,11/18/19 01:02,"359 Walnut St, San Francisco, CA 94016"
244127,27in FHD Monitor,1,149.99,11/18/19 08:49,"493 6th St, New York City, NY 10001"
244128,Bose SoundSport Headphones,1,99.99,11/19/19 16:19,"549 Washington St, Los Angeles, CA 90001"
244129,iPhone,1,700,11/27/19 13:28,"99 Highland St, Boston, MA 02215"
244129,Lightning Charging Cable,1,14.95,11/27/19 13:28,"99 Highland St, Boston, MA 02215"
244129,Wired Headphones,1,11.99,11/27/19 13:28,"99 Highland St, Boston, MA 02215"
244130,Apple Airpods Headphones,1,150,11/25/19 13:02,"976 Elm St, Boston, MA 02215"
244131,AA Batteries (4-pack),1,3.84,11/11/19 17:43,"442 Willow St, Seattle, WA 98101"
244132,AAA Batteries (4-pack),1,2.99,11/24/19 13:56,"231 Church St, San Francisco, CA 94016"
244133,Vareebadd Phone,1,400,11/01/19 19:55,"864 Chestnut St, Dallas, TX 75001"
244134,AAA Batteries (4-pack),2,2.99,11/02/19 11:02,"623 Forest St, Los Angeles, CA 90001"
244135,Apple Airpods Headphones,1,150,11/14/19 10:42,"873 8th St, New York City, NY 10001"
244136,AA Batteries (4-pack),1,3.84,11/01/19 11:54,"280 Highland St, New York City, NY 10001"
244137,ThinkPad Laptop,1,999.99,11/18/19 18:26,"280 Maple St, San Francisco, CA 94016"
244138,Apple Airpods Headphones,1,150,11/29/19 19:29,"333 13th St, Boston, MA 02215"
244139,USB-C Charging Cable,1,11.95,11/04/19 00:21,"992 Church St, New York City, NY 10001"
244140,Wired Headphones,1,11.99,11/19/19 12:33,"826 Cherry St, Los Angeles, CA 90001"
244141,AAA Batteries (4-pack),1,2.99,11/15/19 22:33,"971 Church St, Los Angeles, CA 90001"
244142,Bose SoundSport Headphones,1,99.99,11/12/19 13:31,"911 Hickory St, San Francisco, CA 94016"
244143,AAA Batteries (4-pack),4,2.99,11/19/19 11:48,"826 Madison St, New York City, NY 10001"
244144,Apple Airpods Headphones,1,150,11/05/19 14:40,"625 Maple St, New York City, NY 10001"
244145,AA Batteries (4-pack),1,3.84,11/21/19 18:36,"119 Forest St, San Francisco, CA 94016"
244146,Lightning Charging Cable,1,14.95,11/04/19 16:33,"171 Washington St, San Francisco, CA 94016"
244147,AA Batteries (4-pack),1,3.84,11/10/19 16:24,"490 South St, San Francisco, CA 94016"
244148,USB-C Charging Cable,1,11.95,11/29/19 09:44,"987 South St, Los Angeles, CA 90001"
244149,Wired Headphones,1,11.99,11/22/19 20:05,"823 Adams St, San Francisco, CA 94016"
244150,LG Dryer,1,600.0,11/08/19 14:41,"443 Hickory St, Los Angeles, CA 90001"
244151,USB-C Charging Cable,1,11.95,11/12/19 07:27,"324 River St, Los Angeles, CA 90001"
244152,Wired Headphones,1,11.99,11/26/19 21:40,"954 Chestnut St, San Francisco, CA 94016"
244153,USB-C Charging Cable,1,11.95,11/24/19 15:56,"274 8th St, New York City, NY 10001"
244154,Wired Headphones,1,11.99,11/29/19 18:00,"282 12th St, Atlanta, GA 30301"
244155,27in 4K Gaming Monitor,1,389.99,11/14/19 20:32,"433 6th St, San Francisco, CA 94016"
244156,Lightning Charging Cable,1,14.95,11/25/19 19:57,"638 Lincoln St, San Francisco, CA 94016"
244157,Apple Airpods Headphones,1,150,11/17/19 15:29,"478 Ridge St, Los Angeles, CA 90001"
244158,AAA Batteries (4-pack),1,2.99,11/04/19 22:59,"18 Forest St, Dallas, TX 75001"
244159,Bose SoundSport Headphones,1,99.99,11/28/19 00:01,"165 13th St, Seattle, WA 98101"
244160,Flatscreen TV,1,300,11/16/19 10:31,"977 Lake St, San Francisco, CA 94016"
244161,27in 4K Gaming Monitor,1,389.99,11/07/19 08:33,"441 Meadow St, Dallas, TX 75001"
244162,AA Batteries (4-pack),3,3.84,11/25/19 19:24,"672 11th St, Boston, MA 02215"
244163,AAA Batteries (4-pack),2,2.99,11/28/19 10:55,"182 Meadow St, Los Angeles, CA 90001"
244164,Wired Headphones,1,11.99,11/14/19 03:18,"256 Maple St, Austin, TX 73301"
244165,USB-C Charging Cable,1,11.95,11/21/19 18:51,"46 13th St, Los Angeles, CA 90001"
244166,AA Batteries (4-pack),2,3.84,11/27/19 11:31,"296 13th St, Boston, MA 02215"
244167,27in FHD Monitor,1,149.99,11/12/19 00:03,"487 11th St, Los Angeles, CA 90001"
244168,34in Ultrawide Monitor,1,379.99,11/17/19 11:40,"28 Hickory St, San Francisco, CA 94016"
244169,USB-C Charging Cable,1,11.95,11/17/19 13:16,"240 Dogwood St, San Francisco, CA 94016"
244170,AA Batteries (4-pack),2,3.84,11/25/19 21:16,"368 Park St, Portland, OR 97035"
244171,USB-C Charging Cable,1,11.95,11/09/19 06:34,"46 Chestnut St, Seattle, WA 98101"
244172,AAA Batteries (4-pack),2,2.99,11/12/19 07:58,"873 Jackson St, Los Angeles, CA 90001"
244173,Wired Headphones,1,11.99,11/21/19 14:22,"786 Adams St, Seattle, WA 98101"
244174,iPhone,1,700,11/25/19 10:48,"138 Lake St, Atlanta, GA 30301"
244175,AA Batteries (4-pack),1,3.84,11/06/19 21:22,"980 Chestnut St, Portland, ME 04101"
244176,Apple Airpods Headphones,1,150,11/30/19 22:43,"414 Sunset St, Los Angeles, CA 90001"
244177,AAA Batteries (4-pack),1,2.99,11/28/19 15:00,"781 9th St, Los Angeles, CA 90001"
244178,Flatscreen TV,1,300,11/06/19 12:46,"81 Forest St, Los Angeles, CA 90001"
244179,Wired Headphones,1,11.99,11/21/19 23:50,"542 Sunset St, Los Angeles, CA 90001"
244180,AAA Batteries (4-pack),1,2.99,11/11/19 14:59,"930 Elm St, San Francisco, CA 94016"
244181,Apple Airpods Headphones,1,150,11/07/19 22:21,"735 Chestnut St, Dallas, TX 75001"
244182,Wired Headphones,1,11.99,11/23/19 15:36,"218 Adams St, Boston, MA 02215"
244183,Wired Headphones,1,11.99,11/25/19 17:30,"812 Highland St, New York City, NY 10001"
244184,Flatscreen TV,1,300,11/22/19 17:27,"961 Jackson St, New York City, NY 10001"
244185,Lightning Charging Cable,1,14.95,11/11/19 10:24,"758 Church St, San Francisco, CA 94016"
244186,Bose SoundSport Headphones,1,99.99,11/21/19 20:31,"976 Jackson St, Seattle, WA 98101"
244187,Flatscreen TV,1,300,11/09/19 00:18,"174 Ridge St, San Francisco, CA 94016"
244188,34in Ultrawide Monitor,1,379.99,11/23/19 08:40,"196 7th St, Dallas, TX 75001"
244189,Flatscreen TV,1,300,11/07/19 20:46,"39 Maple St, Los Angeles, CA 90001"
244190,AA Batteries (4-pack),2,3.84,11/12/19 00:47,"873 11th St, Austin, TX 73301"
244191,Vareebadd Phone,1,400,11/12/19 12:40,"209 Spruce St, San Francisco, CA 94016"
244191,USB-C Charging Cable,1,11.95,11/12/19 12:40,"209 Spruce St, San Francisco, CA 94016"
244192,27in FHD Monitor,1,149.99,11/14/19 14:06,"43 Madison St, Boston, MA 02215"
244193,AAA Batteries (4-pack),1,2.99,11/29/19 07:05,"904 9th St, Seattle, WA 98101"
244194,iPhone,1,700,11/09/19 22:37,"517 Church St, New York City, NY 10001"
244195,Apple Airpods Headphones,1,150,11/06/19 10:31,"934 Lincoln St, Seattle, WA 98101"
244196,AAA Batteries (4-pack),1,2.99,11/23/19 13:28,"962 Willow St, New York City, NY 10001"
244197,AA Batteries (4-pack),3,3.84,11/28/19 20:27,"586 Lake St, New York City, NY 10001"
244198,Lightning Charging Cable,1,14.95,11/25/19 13:54,"659 Chestnut St, San Francisco, CA 94016"
244199,Wired Headphones,1,11.99,11/04/19 16:45,"416 7th St, San Francisco, CA 94016"
244200,USB-C Charging Cable,1,11.95,11/27/19 19:27,"995 Lake St, San Francisco, CA 94016"
244201,Apple Airpods Headphones,1,150,11/09/19 10:43,"751 Jefferson St, New York City, NY 10001"
244202,27in 4K Gaming Monitor,1,389.99,11/18/19 10:50,"813 8th St, San Francisco, CA 94016"
244203,Bose SoundSport Headphones,1,99.99,11/12/19 12:49,"539 Park St, New York City, NY 10001"
244204,Lightning Charging Cable,1,14.95,11/15/19 15:11,"458 Washington St, Austin, TX 73301"
244205,Vareebadd Phone,1,400,11/17/19 11:17,"429 Hickory St, Portland, OR 97035"
244206,AAA Batteries (4-pack),1,2.99,11/22/19 07:57,"870 River St, Dallas, TX 75001"
244207,27in 4K Gaming Monitor,1,389.99,11/19/19 16:17,"834 12th St, San Francisco, CA 94016"
244208,Macbook Pro Laptop,1,1700,11/25/19 01:20,"571 6th St, Dallas, TX 75001"
244209,Flatscreen TV,1,300,11/14/19 01:26,"731 Dogwood St, New York City, NY 10001"
244210,Lightning Charging Cable,1,14.95,11/14/19 13:51,"205 7th St, Atlanta, GA 30301"
244211,34in Ultrawide Monitor,1,379.99,11/29/19 18:09,"865 Cedar St, Los Angeles, CA 90001"
244212,AA Batteries (4-pack),3,3.84,11/11/19 09:13,"967 West St, Boston, MA 02215"
244213,Flatscreen TV,1,300,11/22/19 06:42,"178 Cedar St, Atlanta, GA 30301"
244214,AA Batteries (4-pack),1,3.84,11/24/19 11:09,"542 Center St, San Francisco, CA 94016"
244215,27in 4K Gaming Monitor,1,389.99,11/18/19 12:54,"774 6th St, Seattle, WA 98101"
244216,Apple Airpods Headphones,1,150,11/24/19 22:50,"192 Meadow St, Los Angeles, CA 90001"
244217,Apple Airpods Headphones,1,150,11/01/19 14:02,"235 Pine St, New York City, NY 10001"
244218,iPhone,1,700,11/01/19 17:37,"356 South St, Boston, MA 02215"
244219,27in 4K Gaming Monitor,1,389.99,11/17/19 23:03,"828 Wilson St, San Francisco, CA 94016"
244220,Bose SoundSport Headphones,1,99.99,11/22/19 07:45,"893 Highland St, Dallas, TX 75001"
244221,Lightning Charging Cable,1,14.95,11/11/19 21:19,"140 Madison St, Los Angeles, CA 90001"
