Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
190498,Lightning Charging Cable,1,14.95,05/11/19 18:44,"143 Washington St, Los Angeles, CA 90001"
190499,Flatscreen TV,1,300.0,05/25/19 12:53,"243 Main St, Los Angeles, CA 90001"
190500,Wired Headphones,2,11.99,05/01/19 11:33,"375 Cedar St, Boston, MA 02215"
190501,USB-C Charging Cable,1,11.95,05/20/19 09:20,"760 Hickory St, Dallas, TX 75001"
190502,27in 4K Gaming Monitor,1,389.99,05/07/19 17:54,"488 6th St, Seattle, WA 98101"
190503,AAA Batteries (4-pack),2,2.99,05/06/19 15:09,"460 Church St, San Francisco, CA 94016"
190504,USB-C Charging Cable,1,11.95,05/21/19 16:03,"16 South St, Atlanta, GA 30301"
190505,Bose SoundSport Headphones,1,99.99,05/06/19 15:47,"622 Lakeview St, Los Angeles, CA 90001"
190506,Wired Headphones,1,11.99,05/05/19 15:14,"787 Sunset St, San Francisco, CA 94016"
190507,AA Batteries (4-pack),1,3.84,05/15/19 16:39,"83 Ridge St, San Francisco, CA 94016"
190508,27in FHD Monitor,1,149.99,05/01/19 14:10,"151 West St, San Francisco, CA 94016"
190509,iPhone,1,700.0,05/13/19 19:32,"972 5th St, San Francisco, CA 94016"
190510,USB-C Charging Cable,1,11.95,05/26/19 15:28,"130 North St, Los Angeles, CA 90001"
190511,Lightning Charging Cable,1,14.95,05/09/19 14:33,"284 10th St, Dallas, TX 75001"
190512,Bose SoundSport Headphones,1,99.99,05/02/19 15:19,"108 Sunset St, San Francisco, CA 94016"
190513,iPhone,1,700.0,05/01/19 12:45,"416 Meadow St, Dallas, TX 75001"
190514,Lightning Charging Cable,1,14.95,05/13/19 19:48,"185 Center St, Seattle, WA 98101"
190515,Google Phone,1,600.0,05/21/19 20:17,"621 Cedar St, San Francisco, CA 94016"
190516,Apple Airpods Headphones,1,150.0,05/25/19 04:54,"204 Chestnut St, Los Angeles, CA 90001"
190517,Macbook Pro Laptop,1,1700.0,05/20/19 12:37,"807 Cherry St, San Francisco, CA 94016"
190518,AAA Batteries (4-pack),1,2.99,05/06/19 13:18,"812 North St, Los Angeles, CA 90001"
190519,Apple Airpods Headphones,1,150.0,05/30/19 14:05,"345 9th St, Los Angeles, CA 90001"
,,,,,
190520,Macbook Pro Laptop,1,1700,05/30/19 13:44,"524 West St, Los Angeles, CA 90001"
190521,iPhone,1,700,05/20/19 11:28,"758 Cedar St, San Francisco, CA 94016"
190521,Lightning Charging Cable,1,14.95,05/20/19 11:28,"758 Cedar St, San Francisco, CA 94016"
190522,Macbook Pro Laptop,1,1700,05/16/19 14:18,"573 Washington St, New York City, NY 10001"
190522,AAA Batteries (4-pack),2,2.99,05/16/19 14:18,"573 Washington St, New York City, NY 10001"
190523,34in Ultrawide Monitor,1,379.99,05/05/19 18:35,"85 Spruce St, New York City, NY 10001"
190524,Lightning Charging Cable,1,14.95,05/08/19 15:01,"790 Meadow St, San Francisco, CA 94016"
190525,Apple Airpods Headphones,1,150,05/15/19 08:56,"536 2nd St, New York City, NY 10001"
190526,USB-C Charging Cable,1,11.95,05/10/19 14:41,"737 Cedar St, Austin, TX 73301"
190527,AA Batteries (4-pack),1,3.84,05/20/19 13:03,"408 Meadow St, Seattle, WA 98101"
190528,AA Batteries (4-pack),1,3.84,05/12/19 06:40,"716 Center St, Los Angeles, CA 90001"
190529,LG Dryer,1,600.0,05/10/19 16:53,"231 4th St, San Francisco, CA 94016"
190530,34in Ultrawide Monitor,1,379.99,05/14/19 09:11,"212 Lake St, New York City, NY 10001"
190531,34in Ultrawide Monitor,1,379.99,05/10/19 21:09,"216 North St, Dallas, TX 75001"
190532,AAA Batteries (4-pack),1,2.99,05/17/19 22:42,"872 Washington St, New York City, NY 10001"
190533,Apple Airpods Headphones,1,150,05/16/19 11:40,"146 Washington St, San Francisco, CA 94016"
190534,AAA Batteries (4-pack),1,2.99,05/10/19 12:22,"296 Walnut St, Atlanta, GA 30301"
190535,ThinkPad Laptop,1,999.99,05/05/19 21:17,"860 Highland St, Seattle, WA 98101"
190536,Bose SoundSport Headphones,1,99.99,05/07/19 18:13,"831 Willow St, Los Angeles, CA 90001"
190537,AA Batteries (4-pack),1,3.84,05/31/19 21:51,"198 7th St, San Francisco, CA 94016"
190538,iPhone,1,700,05/01/19 10:42,"55 Park St, San Francisco, CA 94016"
190539,Apple Airpods Headphones,1,150,05/01/19 18:09,"714 Church St, Los Angeles, CA 90001"
190540,27in 4K Gaming Monitor,1,389.99,05/12/19 20:41,"267 Lake St, Atlanta, GA 30301"
190541,27in 4K Gaming Monitor,1,389.99,05/12/19 15:29,"521 Lakeview St, Seattle, WA 98101"
190542,Vareebadd Phone,1,400,05/22/19 09:45,"383 12th St, New York City, NY 10001"
190543,USB-C Charging Cable,1,11.95,05/01/19 10:46,"60 Adams St, San Francisco, CA 94016"
190544,Wired Headphones,1,11.99,05/31/19 09:09,"463 Meadow St, San Francisco, CA 94016"
190545,AAA Batteries (4-pack),1,2.99,05/26/19 20:27,"370 Cherry St, Atlanta, GA 30301"
190546,Vareebadd Phone,1,400,05/25/19 17:24,"786 Main St, San Francisco, CA 94016"
190547,Wired Headphones,1,11.99,05/16/19 10:28,"556 South St, San Francisco, CA 94016"
190548,Apple Airpods Headphones,1,150,05/28/19 08:09,"375 5th St, New York City, NY 10001"
190549,Apple Airpods Headphones,1,150,05/11/19 15:32,"3 5th St, New York City, NY 10001"
190550,AA Batteries (4-pack),1,3.84,05/22/19 14:20,"783 6th St, San Francisco, CA 94016"
190551,Apple Airpods Headphones,1,150,05/18/19 20:19,"266 Center St, Los Angeles, CA 90001"
190552,ThinkPad Laptop,1,999.99,05/21/19 11:18,"445 Sunset St, San Francisco, CA 94016"
190553,ThinkPad Laptop,1,999.99,05/31/19 21:52,"477 South St, San Francisco, CA 94016"
190554,USB-C Charging Cable,1,11.95,05/19/19 23:05,"986 Hickory St, Boston, MA 02215"
190555,20in Monitor,1,109.99,05/28/19 16:32,"207 Main St, Seattle, WA 98101"
190556,ThinkPad Laptop,1,999.99,05/21/19 09:32,"55 Lakeview St, Boston, MA 02215"
190557,AA Batteries (4-pack),1,3.84,05/24/19 21:02,"485 North St, Boston, MA 02215"
190558,34in Ultrawide Monitor,1,379.99,05/07/19 10:25,"214 Ridge St, Dallas, TX 75001"
190559,27in FHD Monitor,1,149.99,05/24/19 20:56,"668 Chestnut St, Los Angeles, CA 90001"
190560,Lightning Charging Cable,1,14.95,05/04/19 23:49,"487 Lincoln St, Portland, OR 97035"
190561,34in Ultrawide Monitor,1,379.99,05/04/19 11:23,"372 Main St, Austin, TX 73301"
190562,Lightning Charging Cable,1,14.95,05/05/19 08:56,"499 Johnson St, New York City, NY 10001"
190563,iPhone,1,700,05/16/19 13:00,"519 Forest St, Seattle, WA 98101"
190564,Wired Headphones,1,11.99,05/08/19 18:06,"701 Chestnut St, New York City, NY 10001"
190565,Wired Headphones,1,11.99,05/11/19 13:39,"428 8th St, Atlanta, GA 30301"
190566,Bose SoundSport Headphones,1,99.99,05/12/19 20:24,"260 Pine St, Los Angeles, CA 90001"
190567,Wired Headphones,1,11.99,05/26/19 07:45,"557 11th St, Los Angeles, CA 90001"
190568,Lightning Charging Cable,1,14.95,05/30/19 23:03,"193 9th St, Boston, MA 02215"
190569,Google Phone,1,600,05/23/19 18:12,"259 West St, Atlanta, GA 30301"
190569,USB-C Charging Cable,1,11.95,05/23/19 18:12,"259 West St, Atlanta, GA 30301"
190570,Flatscreen TV,1,300,05/25/19 10:53,"71 Elm St, Portland, OR 97035"
190571,Macbook Pro Laptop,1,1700,05/26/19 14:31,"882 12th St, Los Angeles, CA 90001"
190572,ThinkPad Laptop,1,999.99,05/30/19 16:13,"708 7th St, New York City, NY 10001"
190573,USB-C Charging Cable,1,11.95,05/08/19 22:17,"462 Sunset St, San Francisco, CA 94016"
190574,Lightning Charging Cable,1,14.95,05/31/19 18:54,"762 Cherry St, Seattle, WA 98101"
190575,Wired Headphones,1,11.99,05/20/19 00:06,"860 Chestnut St, New York City, NY 10001"
190576,USB-C Charging Cable,1,11.95,05/05/19 16:36,"235 Washington St, Los Angeles, CA 90001"
190577,Lightning Charging Cable,1,14.95,05/25/19 23:07,"431 9th St, Boston, MA 02215"
190578,34in Ultrawide Monitor,1,379.99,05/03/19 19:55,"598 1st St, Dallas, TX 75001"
190579,Apple Airpods Headphones,1,150,05/22/19 17:35,"35 Lakeview St, San Francisco, CA 94016"
190580,Lightning Charging Cable,1,14.95,05/26/19 18:30,"761 Sunset St, New York City, NY 10001"
190581,AAA Batteries (4-pack),2,2.99,05/24/19 21:24,"48 Forest St, San Francisco, CA 94016"
190582,ThinkPad Laptop,1,999.99,05/26/19 11:47,"92 12th St, Boston, MA 02215"
190583,Wired Headphones,1,11.99,05/04/19 12:30,"898 9th St, Dallas, TX 75001"
190584,AAA Batteries (4-pack),1,2.99,05/04/19 20:33,"277 6th St, Portland, ME 04101"
190585,AAA Batteries (4-pack),1,2.99,05/27/19 20:36,"881 Forest St, Seattle, WA 98101"
190586,USB-C Charging Cable,1,11.95,05/04/19 20:05,"721 8th St, New York City, NY 10001"
190587,AAA Batteries (4-pack),1,2.99,05/20/19 14:16,"204 Jackson St, Portland, OR 97035"
190588,USB-C Charging Cable,1,11.95,05/30/19 12:26,"276 Main St, Dallas, TX 75001"
190589,Lightning Charging Cable,1,14.95,05/06/19 19:00,"482 13th St, Boston, MA 02215"
190590,ThinkPad Laptop,1,999.99,05/23/19 13:28,"968 Hill St, Atlanta, GA 30301"
190591,20in Monitor,1,109.99,05/03/19 08:59,"614 Highland St, Portland, OR 97035"
190592,AA Batteries (4-pack),1,3.84,05/08/19 13:31,"708 13th St, Atlanta, GA 30301"
190593,USB-C Charging Cable,1,11.95,05/16/19 14:35,"966 11th St, Los Angeles, CA 90001"
190594,Vareebadd Phone,1,400,05/25/19 09:35,"317 Sunset St, Portland, OR 97035"
190595,USB-C Charging Cable,1,11.95,05/27/19 12:20,"965 Jefferson St, Atlanta, GA 30301"
190596,USB-C Charging Cable,1,11.95,05/31/19 16:52,"246 Lincoln St, Boston, MA 02215"
190597,iPhone,1,700,05/30/19 10:44,"600 12th St, Austin, TX 73301"
190597,Lightning Charging Cable,1,14.95,05/30/19 10:44,"600 12th St, Austin, TX 73301"
190598,AAA Batteries (4-pack),1,2.99,05/14/19 12:05,"811 9th St, Portland, OR 97035"
190599,AAA Batteries (4-pack),1,2.99,05/12/19 18:01,"111 Meadow St, Boston, MA 02215"
190600,USB-C Charging Cable,1,11.95,05/10/19 20:06,"559 Pine St, San Francisco, CA 94016"
190601,AAA Batteries (4-pack),2,2.99,05/10/19 15:49,"434 Sunset St, Dallas, TX 75001"
190602,Bose SoundSport Headphones,1,99.99,05/22/19 10:10,"28 Church St, New York City, NY 10001"
190603,Wired Headphones,1,11.99,05/04/19 13:35,"218 Lakeview St, San Francisco, CA 94016"
190604,Bose SoundSport Headphones,1,99.99,05/10/19 11:58,"476 7th St, Boston, MA 02215"
190605,AA Batteries (4-pack),1,3.84,05/31/19 19:29,"581 Center St, San Francisco, CA 94016"
190605,USB-C Charging Cable,1,11.95,05/31/19 19:29,"581 Center St, San Francisco, CA 94016"
190606,iPhone,1,700,05/17/19 21:42,"396 7th St, Atlanta, GA 30301"
190607,AA Batteries (4-pack),1,3.84,05/21/19 16:47,"577 Elm St, New York City, NY 10001"
190608,AA Batteries (4-pack),1,3.84,05/30/19 17:15,"252 Hickory St, Portland, ME 04101"
190609,Google Phone,1,600,05/15/19 22:06,"916 Dogwood St, Seattle, WA 98101"
190610,Bose SoundSport Headphones,1,99.99,05/26/19 23:03,"804 Washington St, Austin, TX 73301"
190611,AAA Batteries (4-pack),3,2.99,05/30/19 21:38,"746 Sunset St, Seattle, WA 98101"
190612,USB-C Charging Cable,1,11.95,05/09/19 22:32,"264 12th St, San Francisco, CA 94016"
190613,USB-C Charging Cable,1,11.95,05/17/19 18:17,"64 Ridge St, Austin, TX 73301"
190614,Lightning Charging Cable,2,14.95,05/19/19 11:26,"546 Cherry St, San Francisco, CA 94016"
190615,AA Batteries (4-pack),1,3.84,05/05/19 18:02,"241 South St, New York City, NY 10001"
190616,Apple Airpods Headphones,1,150,05/10/19 12:14,"136 Forest St, Austin, TX 73301"
190617,AAA Batteries (4-pack),2,2.99,05/25/19 16:07,"263 South St, San Francisco, CA 94016"
190618,Apple Airpods Headphones,1,150,05/09/19 16:25,"473 Sunset St, Dallas, TX 75001"
190619,Wired Headphones,1,11.99,05/28/19 20:36,"981 Washington St, Seattle, WA 98101"
190620,AAA Batteries (4-pack),1,2.99,05/25/19 14:32,"458 Johnson St, San Francisco, CA 94016"
190621,AA Batteries (4-pack),2,3.84,05/24/19 11:27,"787 7th St, Boston, MA 02215"
190622,iPhone,1,700,05/27/19 20:13,"625 Lakeview St, Dallas, TX 75001"
190623,Apple Airpods Headphones,1,150,05/13/19 16:53,"143 Lincoln St, Portland, ME 04101"
190623,Wired Headphones,2,11.99,05/13/19 16:53,"143 Lincoln St, Portland, ME 04101"
190624,AAA Batteries (4-pack),1,2.99,05/16/19 20:12,"982 Church St, San Francisco, CA 94016"
190625,AAA Batteries (4-pack),1,2.99,05/02/19 08:33,"67 Chestnut St, San Francisco, CA 94016"
190626,LG Washing Machine,1,600.0,05/17/19 17:55,"226 Chestnut St, Dallas, TX 75001"
190627,ThinkPad Laptop,1,999.99,05/27/19 12:27,"703 4th St, New York City, NY 10001"
190628,Google Phone,1,600,05/10/19 17:38,"113 Forest St, Los Angeles, CA 90001"
190629,ThinkPad Laptop,1,999.99,05/04/19 12:38,"8 Spruce St, Seattle, WA 98101"
190630,Wired Headphones,1,11.99,05/19/19 13:35,"385 Park St, New York City, NY 10001"
190631,ThinkPad Laptop,1,999.99,05/01/19 20:17,"694 Elm St, San Francisco, CA 94016"
190632,AA Batteries (4-pack),2,3.84,05/24/19 20:47,"122 North St, Dallas, TX 75001"
190633,USB-C Charging Cable,1,11.95,05/07/19 07:12,"829 Cedar St, Dallas, TX 75001"
190634,USB-C Charging Cable,1,11.95,05/02/19 22:27,"914 Jackson St, San Francisco, CA 94016"
190635,Lightning Charging Cable,1,14.95,05/29/19 02:11,"776 8th St, New York City, NY 10001"
190636,USB-C Charging Cable,1,11.95,05/21/19 18:13,"561 12th St, Boston, MA 02215"
190637,AAA Batteries (4-pack),1,2.99,05/27/19 09:24,"43 Church St, San Francisco, CA 94016"
190638,Wired Headphones,1,11.99,05/12/19 12:19,"476 Ridge St, Dallas, TX 75001"
190639,34in Ultrawide Monitor,1,379.99,05/14/19 18:53,"687 Lake St, San Francisco, CA 94016"
190640,AAA Batteries (4-pack),1,2.99,05/08/19 13:59,"89 12th St, Portland, ME 04101"
190641,AAA Batteries (4-pack),4,2.99,05/04/19 17:03,"553 10th St, Atlanta, GA 30301"
190642,USB-C Charging Cable,1,11.95,05/12/19 21:36,"831 Cherry St, Atlanta, GA 30301"
190643,AAA Batteries (4-pack),1,2.99,05/14/19 18:26,"45 Lakeview St, San Francisco, CA 94016"
190644,Lightning Charging Cable,1,14.95,05/20/19 10:44,"210 River St, New York City, NY 10001"
190645,AA Batteries (4-pack),2,3.84,05/13/19 21:05,"197 Wilson St, Boston, MA 02215"
190646,AA Batteries (4-pack),1,3.84,05/02/19 17:21,"375 Jefferson St, Los Angeles, CA 90001"
190647,Bose SoundSport Headphones,1,99.99,05/02/19 19:55,"138 Jackson St, San Francisco, CA 94016"
190647,Flatscreen TV,1,300,05/02/19 19:55,"138 Jackson St, San Francisco, CA 94016"
190648,Lightning Charging Cable,1,14.95,05/23/19 17:55,"853 Ridge St, San Francisco, CA 94016"
190649,Bose SoundSport Headphones,1,99.99,05/31/19 19:15,"711 11th St, New York City, NY 10001"
190650,Lightning Charging Cable,1,14.95,05/20/19 19:49,"387 2nd St, Dallas, TX 75001"
190651,27in 4K Gaming Monitor,1,389.99,05/29/19 11:03,"208 Park St, Seattle, WA 98101"
190652,AAA Batteries (4-pack),1,2.99,05/15/19 12:29,"414 Pine St, Austin, TX 73301"
190653,USB-C Charging Cable,1,11.95,05/28/19 13:34,"2 Lakeview St, Seattle, WA 98101"
190654,27in 4K Gaming Monitor,1,389.99,05/01/19 21:04,"794 Elm St, Los Angeles, CA 90001"
190655,ThinkPad Laptop,1,999.99,05/25/19 19:32,"591 2nd St, Dallas, TX 75001"
190656,Lightning Charging Cable,1,14.95,05/08/19 08:39,"531 Adams St, Seattle, WA 98101"
190657,AAA Batteries (4-pack),1,2.99,05/05/19 11:15,"11 Cherry St, Dallas, TX 75001"
190658,Wired Headphones,1,11.99,05/09/19 23:44,"549 Wilson St, Los Angeles, CA 90001"
190659,Lightning Charging Cable,1,14.95,05/24/19 10:02,"114 5th St, Seattle, WA 98101"
190660,Wired Headphones,1,11.99,05/30/19 20:56,"328 5th St, Los Angeles, CA 90001"
190661,Apple Airpods Headphones,1,150,05/07/19 20:05,"417 Jefferson St, Dallas, TX 75001"
190662,Google Phone,1,600,05/21/19 01:26,"193 Wilson St, New York City, NY 10001"
190663,AAA Batteries (4-pack),2,2.99,05/25/19 21:27,"209 13th St, Seattle, WA 98101"
190663,USB-C Charging Cable,1,11.95,05/25/19 21:27,"209 13th St, Seattle, WA 98101"
190664,Google Phone,1,600,05/24/19 13:35,"677 Center St, Boston, MA 02215"
190665,27in 4K Gaming Monitor,1,389.99,05/29/19 10:59,"411 Wilson St, San Francisco, CA 94016"
190666,AA Batteries (4-pack),2,3.84,05/28/19 19:49,"604 Dogwood St, San Francisco, CA 94016"
190667,Bose SoundSport Headphones,1,99.99,05/29/19 13:42,"916 Jefferson St, Los Angeles, CA 90001"
190668,Wired Headphones,1,11.99,05/13/19 20:59,"599 Main St, Los Angeles, CA 90001"
190669,AAA Batteries (4-pack),2,2.99,05/06/19 21:20,"833 9th St, Los Angeles, CA 90001"
190670,AA Batteries (4-pack),1,3.84,05/12/19 20:26,"994 2nd St, Los Angeles, CA 90001"
190671,ThinkPad Laptop,1,999.99,05/14/19 19:39,"308 4th St, New York City, NY 10001"
190672,USB-C Charging Cable,1,11.95,05/15/19 12:14,"608 Hickory St, San Francisco, CA 94016"
190673,USB-C Charging Cable,1,11.95,05/16/19 19:53,"110 Johnson St, San Francisco, CA 94016"
190674,34in Ultrawide Monitor,1,379.99,05/12/19 12:50,"954 Cedar St, New York City, NY 10001"
190675,20in Monitor,1,109.99,05/11/19 15:45,"626 2nd St, New York City, NY 10001"
190676,Apple Airpods Headphones,1,150,05/18/19 15:51,"677 West St, San Francisco, CA 94016"
190677,AAA Batteries (4-pack),1,2.99,05/20/19 11:41,"616 2nd St, Atlanta, GA 30301"
190678,ThinkPad Laptop,1,999.99,05/19/19 19:30,"15 Chestnut St, Los Angeles, CA 90001"
190679,Wired Headphones,2,11.99,05/07/19 08:04,"267 West St, Los Angeles, CA 90001"
190680,iPhone,1,700,05/12/19 07:41,"847 Lincoln St, San Francisco, CA 94016"
190681,AAA Batteries (4-pack),1,2.99,05/06/19 08:27,"304 9th St, San Francisco, CA 94016"
190682,Bose SoundSport Headphones,1,99.99,05/15/19 10:45,"73 Pine St, Boston, MA 02215"
190683,Wired Headphones,1,11.99,05/30/19 16:40,"816 Johnson St, Atlanta, GA 30301"
190684,Google Phone,1,600,05/03/19 18:33,"343 Elm St, Los Angeles, CA 90001"
190685,Wired Headphones,1,11.99,05/08/19 12:45,"327 Church St, Seattle, WA 98101"
190686,Wired Headphones,1,11.99,05/18/19 09:56,"661 Hill St, Los Angeles, CA 90001"
190687,20in Monitor,1,109.99,05/16/19 17:34,"201 South St, San Francisco, CA 94016"
190688,Lightning Charging Cable,1,14.95,05/20/19 13:06,"571 Madison St, San Francisco, CA 94016"
190689,27in FHD Monitor,1,149.99,05/24/19 15:20,"217 West St, San Francisco, CA 94016"
190690,Bose SoundSport Headphones,1,99.99,05/01/19 14:11,"489 South St, Portland, OR 97035"
190691,Lightning Charging Cable,1,14.95,05/08/19 18:13,"800 12th St, San Francisco, CA 94016"
190692,AA Batteries (4-pack),1,3.84,05/08/19 14:07,"911 4th St, San Francisco, CA 94016"
190693,Wired Headphones,1,11.99,05/17/19 21:04,"997 Dogwood St, San Francisco, CA 94016"
190694,USB-C Charging Cable,1,11.95,05/25/19 11:02,"953 12th St, New York City, NY 10001"
190695,AA Batteries (4-pack),1,3.84,05/15/19 14:53,"784 Jefferson St, Los Angeles, CA 90001"
190696,Lightning Charging Cable,1,14.95,05/19/19 16:19,"123 South St, Los Angeles, CA 90001"
190697,Wired Headphones,1,11.99,05/31/19 14:17,"772 Cherry St, San Francisco, CA 94016"
190698,Vareebadd Phone,1,400,05/29/19 20:10,"364 12th St, Seattle, WA 98101"
190699,20in Monitor,1,109.99,05/31/19 22:45,"996 8th St, Boston, MA 02215"
190700,USB-C Charging Cable,1,11.95,05/12/19 19:53,"807 Main St, Atlanta, GA 30301"
190701,AAA Batteries (4-pack),1,2.99,05/22/19 18:09,"569 Dogwood St, Seattle, WA 98101"
190702,USB-C Charging Cable,1,11.95,05/15/19 16:54,"740 Ridge St, San Francisco, CA 94016"
190703,AA Batteries (4-pack),2,3.84,05/24/19 02:49,"207 Lincoln St, Los Angeles, CA 90001"
190704,USB-C Charging Cable,1,11.95,05/01/19 09:31,"653 Cedar St, Boston, MA 02215"
190705,Apple Airpods Headphones,1,150,05/22/19 15:34,"97 13th St, San Francisco, CA 94016"
190706,Wired Headphones,1,11.99,05/02/19 13:46,"96 5th St, San Francisco, CA 94016"
190707,AA Batteries (4-pack),1,3.84,05/07/19 13:00,"639 7th St, Atlanta, GA 30301"
190708,AA Batteries (4-pack),1,3.84,05/27/19 14:29,"622 Cherry St, San Francisco, CA 94016"
190709,Lightning Charging Cable,1,14.95,05/18/19 10:51,"954 13th St, San Francisco, CA 94016"
190710,USB-C Charging Cable,1,11.95,05/09/19 20:38,"455 6th St, Dallas, TX 75001"
190711,Wired Headphones,1,11.99,05/19/19 20:42,"76 Jefferson St, Austin, TX 73301"
190712,Lightning Charging Cable,1,14.95,05/10/19 11:19,"904 4th St, Los Angeles, CA 90001"
190712,LG Washing Machine,1,600.0,05/10/19 11:19,"904 4th St, Los Angeles, CA 90001"
190713,Lightning Charging Cable,1,14.95,05/27/19 23:04,"523 4th St, San Francisco, CA 94016"
190714,AA Batteries (4-pack),1,3.84,05/08/19 17:27,"482 Park St, Atlanta, GA 30301"
190715,USB-C Charging Cable,1,11.95,05/02/19 13:52,"203 Jackson St, San Francisco, CA 94016"
190716,Wired Headphones,1,11.99,05/19/19 10:56,"233 Cherry St, New York City, NY 10001"
190717,Lightning Charging Cable,1,14.95,05/29/19 05:30,"771 Jackson St, New York City, NY 10001"
190718,AAA Batteries (4-pack),1,2.99,05/14/19 00:38,"25 South St, San Francisco, CA 94016"
190719,Lightning Charging Cable,1,14.95,05/08/19 12:19,"719 Cherry St, San Francisco, CA 94016"
190720,USB-C Charging Cable,1,11.95,05/24/19 07:33,"248 8th St, Portland, OR 97035"
190721,AA Batteries (4-pack),1,3.84,05/08/19 06:54,"547 9th St, Boston, MA 02215"
190722,Flatscreen TV,1,300,05/29/19 13:00,"344 Johnson St, San Francisco, CA 94016"
190723,Lightning Charging Cable,1,14.95,05/21/19 10:15,"663 11th St, Atlanta, GA 30301"
190724,Lightning Charging Cable,1,14.95,05/09/19 20:59,"716 Highland St, New York City, NY 10001"
190725,Wired Headphones,1,11.99,05/17/19 11:25,"304 Madison St, Dallas, TX 75001"
190726,Apple Airpods Headphones,1,150,05/21/19 06:22,"537 Pine St, Portland, OR 97035"
190726,AAA Batteries (4-pack),3,2.99,05/21/19 06:22,"537 Pine St, Portland, OR 97035"
190727,Bose SoundSport Headphones,1,99.99,05/03/19 17:17,"153 Adams St, New York City, NY 10001"
190728,Flatscreen TV,1,300,05/02/19 14:00,"783 Jackson St, San Francisco, CA 94016"
190729,27in 4K Gaming Monitor,1,389.99,05/07/19 12:21,"488 Forest St, Boston, MA 02215"
190730,Bose SoundSport Headphones,1,99.99,05/18/19 16:02,"474 Elm St, Los Angeles, CA 90001"
190731,Wired Headphones,1,11.99,05/29/19 18:14,"622 9th St, San Francisco, CA 94016"
190732,Google Phone,1,600,05/18/19 23:48,"866 Washington St, Boston, MA 02215"
190732,Wired Headphones,1,11.99,05/18/19 23:48,"866 Washington St, Boston, MA 02215"
190733,Apple Airpods Headphones,1,150,05/29/19 16:18,"252 Meadow St, Los Angeles, CA 90001"
190734,USB-C Charging Cable,1,11.95,05/06/19 13:43,"158 4th St, Austin, TX 73301"
190735,AAA Batteries (4-pack),2,2.99,05/30/19 15:14,"270 Forest St, Dallas, TX 75001"
190736,Wired Headphones,1,11.99,05/09/19 22:35,"493 Ridge St, New York City, NY 10001"
190736,27in 4K Gaming Monitor,1,389.99,05/09/19 22:35,"493 Ridge St, New York City, NY 10001"
190737,Bose SoundSport Headphones,1,99.99,05/25/19 18:19,"721 1st St, Austin, TX 73301"
190738,Flatscreen TV,1,300,05/16/19 19:37,"491 Elm St, San Francisco, CA 94016"
190739,34in Ultrawide Monitor,1,379.99,05/08/19 15:32,"860 8th St, New York City, NY 10001"
190740,Apple Airpods Headphones,1,150,05/17/19 21:21,"494 14th St, Los Angeles, CA 90001"
190741,Macbook Pro Laptop,1,1700,05/23/19 22:08,"280 Spruce St, Dallas, TX 75001"
190742,Google Phone,1,600,05/08/19 17:33,"677 Pine St, Boston, MA 02215"
190743,iPhone,1,700,05/03/19 19:37,"52 4th St, Atlanta, GA 30301"
190744,Apple Airpods Headphones,1,150,05/06/19 10:15,"209 Maple St, Portland, OR 97035"
190745,LG Washing Machine,1,600.0,05/03/19 23:30,"867 South St, Los Angeles, CA 90001"
